image_name| comment_number| comment
11214470.jpg| 2| Two construction workers operate a machine that steams the street .
116021030.jpg| 2| A worker operates machinery on a cold day .
1398766312.jpg| 1| A man in drag with a note pinned to his chest operates a singer sewing machine .
140774394.jpg| 1| A man wearing safety gear operates a machine with tents on the background .
143149186.jpg| 1| A worker in a white hard hat and yellow vest operates a yellow bulldozer .
14919212.jpg| 3| A man operates a piece of earth-moving equipment near a waterway .
160387736.jpg| 0| Two men , one in a Circuit City T-shirt , the other in an M&Ms T-shirt , operate video game guns .
196523254.jpg| 4| A man operates a bulldozer .
200553102.jpg| 1| Several people watch a yellow crane operate at night .
2155994202.jpg| 3| Man in working clothes operates a rotating drum .
217108448.jpg| 3| A small child looks through coin-operated binoculars next to a body of water .
2205336881.jpg| 3| A little girl in pink pajamas tries to operate a camera .
2215925780.jpg| 1| A man operates a piece of machinery as another worker in an orange vest watches .
2241328814.jpg| 0| A man in a white apron and plastic gloves operates a machine in an industrial kitchen .
2263132077.jpg| 0| A blond man with a beard operates a camera while a young boy in a green shirt stands beside him holding a microphone in his hand .
2281254839.jpg| 1| Two middle-aged men try to operate what looks to be a magnifier of some sort .
2287962706.jpg| 1| Several construction workers are at the side while some machinery are being operated .
2297345744.jpg| 1| A man , wearing a striped shirt , operates a microscope in a laboratory .
24188477.jpg| 1| A tractor with a shovel arm is operated by a orange vest wearing driver at a construction site .
2537580694.jpg| 1| A man in a hard hat and safety vest operates a jackhammer .
2577736128.jpg| 2| A young man in a blue shirt wears headphones and operates a turntable .
2634573005.jpg| 3| A young boy operates the barbecue .
265223847.jpg| 2| A fan operated vehicle with a yellow parachute is landing .
2745372673.jpg| 4| A man with glasses and a red vest operates a machine .
281716983.jpg| 4| A young man rides a coin operated ATV .
2825202229.jpg| 3| Three construction workers are helping to operate a vehicle .
2869653417.jpg| 0| Two construction workers operate a large piece of construction equipment .
2888517039.jpg| 2| These men operate the cement mixer .
2889335946.jpg| 0| Two men operate a cement truck in the daytime , wearing white t-shirts and blue jeans , and one of them talking on a mobile phone .
2990934685.jpg| 0| A little boy in a blue hoodie is spinning the handle of a crank operated machine .
315268107.jpg| 0| A woman wearing a blue jacket operates a checkout register in a store .
3182509597.jpg| 0| Two men operate an inflatable motorized watercraft in front of sailboats .
3246016210.jpg| 1| a man in a hat operates machinery on smooth ice in the winter .
324642762.jpg| 2| A man operates a small piece of equipment .
3259231890.jpg| 0| A woman leans against the wall while a camera operates next to her .
3262801036.jpg| 1| Six rescuers cooperate to place an injured man on a transport device in snowy , mountainous terrain .
3383055716.jpg| 0| A man wearing a sweater , jeans , and a green beret crouches to operate a mechanical tool .
378434971.jpg| 3| A crane operates amidst piles of rubble .
392950732.jpg| 1| Man , who can operate without looking , tosses pizza dough while two others watch .
3976461042.jpg| 0| A man performing a dredging operation in a river with a single-person operated dredging machine .
4126111436.jpg| 4| Seven men are preparing to operate a helicopter
418652422.jpg| 4| A young boys operates a pretend shop .
424617460.jpg| 0| A man operates a fruit stand , primarily consisting of bananas .
4255627436.jpg| 0| A construction worker in a hard hat , red shirt and yellow and orange vest operates a piece of machinery in front of palm trees .
4273698621.jpg| 0| A man in a green t-shirt , and a green hat operates outdoor equipment while wearing a green bandanna over his nose and mouth .
4300312038.jpg| 0| A black man operates a crude machine pumping out a white powder in an equally crude room , he wears a blue cap , dress shirt , and smokes a cigarette .
434467651.jpg| 0| Two Asian girls are weaving on large scale hand-operated looms .
4405699723.jpg| 2| A man operates an industrial sewing machine .
