image_name| comment_number| comment
102575576.jpg| 4| Man and woman cutting wedding cake .
1067180831.jpg| 0| A black and white dog is attempting to catch a yellow and purple object in a low cut yard .
112245524.jpg| 0| A woman in a red tank top is cutting a hamburger in half with a spatula while opening or closing a drawer with the other hand .
1131883759.jpg| 2| Someone working on a project using a jigsaw cutting machine .
1145755142.jpg| 1| 4 men are working on ladders cutting off tree branches .
116734115.jpg| 0| man in dimly lit kitten cutting on the counter next to stove
118854260.jpg| 0| A blond woman wearing glasses and a gray sweatshirt is cutting something with scissors .
120764850.jpg| 2| A cute baby is smiling at another child .
121178216.jpg| 1| This man bravely cuts down trees on the job .
121335612.jpg| 0| An elderly man kayaking in a body of water with a cute bird on the corner of his little boat .
122301379.jpg| 1| Two men are in the woods cutting down trees with a chainsaw .
12393802.jpg| 1| Two men work in a butcher shop ; one cuts the meat from a butchered cow , while the other hoses the floor .
12736326.jpg| 1| A female with blond-hair is cutting a watermelon on a marble countertop .
128706814.jpg| 0| A cartoon cutout of Snow White is standing in front of a store display window while a woman in a large hat is standing cross legged at the door .
1304428316.jpg| 2| A man in a blue shirt and white cap cutting branches .
1330645772.jpg| 0| A black dog is running across a low cut field nearby an area of trees .
133312329.jpg| 0| A smiling female with nice teeth taking a bubble bath , two earrings in her right ear and a short haircut .
1336772621.jpg| 1| A woman in a blue colored dress cutting up fresh pineapple .
1338067602.jpg| 1| There is a man with a gray shirt on his speed boat who caught a big fish , and has started to cut it open .
1345459258.jpg| 2| A man in a white shirt cutting food with a knife .
1346095724.jpg| 1| A man in a fish market is cutting swordfish into steaks .
134867998.jpg| 0| A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman .
135916133.jpg| 0| A man wearing a yellow shirt is riding a large riding lawn mower , which is spraying cut grass behind him ; pine trees are visible in the background .
1375501091.jpg| 3| A young boy in a white karate gi executes a jump kick .
1433259849.jpg| 0| A man is cutting a cucumber on a wooden board .
1433262517.jpg| 2| A person cuts paper in front of a table lined with decorated bottles .
1434128388.jpg| 3| A man staring into the camera as he cuts lemons .
1446933195.jpg| 0| A puppy is gnawing on a plant branch in an uncut grassy area with wood and a barrel nearby .
1468182643.jpg| 0| A woman walks up a path that cuts through cultivated plots while balancing straw on her head .
147236031.jpg| 0| An Asian woman cutting the stems of a green leafy vegetable at a market .
1472653060.jpg| 1| A young man in a black and red t-shirt preparing food on a yellow cutting board .
1519576998.jpg| 3| A toddler boy being cute and pointing .
161456716.jpg| 3| Two construction workers cutting a piece of concrete road .
1659358133.jpg| 1| Dog sniffing recently cut tree stump .
168482401.jpg| 3| Two men working on cutting back foliage in yard .
1685463722.jpg| 1| A woman wearing cutoff shorts walks down the street with a dog .
1716077525.jpg| 0| A man in glasses , a t-shirt and shorts stands in a kitchen and cuts a tomato on top of a cutting board that rests on a kitchen table with a green tablecloth .
17314123.jpg| 1| A child looks up at the photographer as he 's cutting lemons and limes .
173831485.jpg| 4| Man in a yellow shirt cutting wood .
1775029934.jpg| 0| A wild animal races across an uncut field with a minimal amount of trees .
179172576.jpg| 0| Three men wearing Canadian military fatigues and a fourth man wearing blue shorts and a red t-shirt stand side-by-side ; two men hold shears for a ribbon cutting .
1794098993.jpg| 4| Four little kids in cute outfits sitting down .
179510508.jpg| 0| A young Asian girl in a blue dress , around six years old , is twirling a pink hula hoop around her waist while standing on a well-cut lawn in front of a wooden fence and some bushes and shrubs bordering the yard .
1801283994.jpg| 0| A Father is observing his son , Kurt to see if his teaching prevents Kurt from cutting himself as he shave with a razor for the first time .
180361087.jpg| 0| A woman in white cuts the hair of a woman wearing a red smock .
180362495.jpg| 0| A young woman in a black blouse , blue jeans , and sandals is standing behind another young woman who is seated with a red poncho draped around her as the first young lady cuts her hair .
180362693.jpg| 0| The female with the dark shirt cutting the hair of the female in the red shirt .
1805628702.jpg| 0| A bearded man in a purple cape getting his haircut makes a twisted face at the hair dryer .
183118393.jpg| 0| People sit around as a man is about to cut a birthday cake with pink frosting .
183502317.jpg| 0| A man in an office boardroom is cutting slices of cake for everyone .
184108585.jpg| 0| A man cutting a cake in a yellow shirt , while amongst a gathering of people .
184256548.jpg| 0| A young man with a close haircut and wearing a sport coat , is talking on the phone .
1878454684.jpg| 1| A woman with long dark hair is sitting on the ground next to a bucket of cut flowers .
19469520.jpg| 0| Competitors getting ready to compete in a grand opening event hosted by the chief executive
195611212.jpg| 2| Two men are using tools cutting into a green trailer .
1956585457.jpg| 0| Two guys one in a red jacket the other in a leaf print shirt cutting cakes , they look ready to dig in .
196381488.jpg| 0| A woman in a black tank top is using scissors to cut an article of clothing being worn by another woman .
197310292.jpg| 0| A butcher who is wearing a dirty butcher 's coat is cutting meat on a slab in the store window where he works .
19852513.jpg| 0| A young boy is getting his haircut by a man wearing a black shirt .
201214645.jpg| 1| A man dressed in black and white is using a sharp tool to cut wood .
2029546318.jpg| 1| An asian woman and man are trying to cut a fish so it can be cooked .
2043989659.jpg| 0| A balding older man in denim pants and a young boy with a Beatles haircut are riding on a scooter .
2045443590.jpg| 1| Person in hooded sweatshirt that obscures their face sits next to a freshly cut log .
2045444296.jpg| 3| Men are trying to cut down trees .
2057262566.jpg| 0| A man in a white button down shirt standing in a family kitchen is using a fork and knife to cut the leg off of a cooked turkey , as the hand of another person holds the turkey still .
209080235.jpg| 1| This farmer cuts into his harvested fruit with a machete to sell in the market .
2098819594.jpg| 3| Kids sitting by the dock of the bay , cute kids .
214815592.jpg| 0| A woman sits at a table covered in blue and white checkered cloth , and cuts into her plate of food .
2158247955.jpg| 0| Three dogs are turning direction along a snow tread leading from a low cut field .
