image_name| comment_number| comment
1011572216.jpg| 0| bride and groom walking side by side out of focus on pathway next to brick building .
1253264731.jpg| 0| A girl wearing a pink shirt and overalls is smiling and there is another child that is out of focus .
137430967.jpg| 2| A group of spectators outside in the cold , all focusing on the same object .
162759228.jpg| 2| The two soccer players were focused on the game .
1799256185.jpg| 0| An apparent political event is shown with a crowd closeup , focusing on a middle-aged man in a purple shirt , with a person hoisting a platter of canapes to his right and a ' Hillary ' campaign sign to his rear left .
1804144683.jpg| 0| An artist is working on his very contemporary looking piece of art , and is focusing very intensely on the work at hand .
180506881.jpg| 3| The camera focuses on two people 's legs .
2068556363.jpg| 0| A woman is smiling while the man next to her is focused on a blue object with a pattern on it .
2144678775.jpg| 0| A child is focused on holding a crayon properly to color , as other people carry on in the background .
2185734339.jpg| 3| A focused young girl performs her routine on the balance beam .
2246717855.jpg| 0| Three people in an Asian transportation station are all focused on their cellphones .
2277299634.jpg| 0| There is a man looking sideways down an out of focus street .
2288929515.jpg| 3| A woman focuses in a mirror as she applies her eyeliner .
2312559422.jpg| 0| A small child with a red shirt stands in front of a large television screen showing an unfocused image .
2378544134.jpg| 1| A navy walking wearing a black coat and pants on the stairs as camera focuses on the dog
2494519396.jpg| 1| These girls are focused on the speaker .
2501742763.jpg| 0| A black dog runs and , focusing on something .
252141930.jpg| 0| A woman wearing a gray sweatshirt with a rainbow stripe focuses intently on coloring the self portraits she is coloring with bright , vivid colors .
2539986946.jpg| 2| A woman focuses her Canon DLP , surrounded by green trees and grass .
2542296804.jpg| 2| Sitting in an arc of computers , a blue-shirted man focuses on the dark colored screen and keyboard .
2602827193.jpg| 1| A darkly clad musician gives a focused look as he views his instrument .
2679382862.jpg| 4| View past a microphone to an out-of-focus guitar player .
2716457668.jpg| 1| The head of a child with dark glasses is in focus .
2749228652.jpg| 2| A band is rocking out on stage , looking completely focused .
2871691966.jpg| 0| A group of people sitting in an ornate church are focused on a clergyman speaking into a microphone .
3001308757.jpg| 3| A man in a blue jacket is in focus and a man in a green shirt is in the background .
305673358.jpg| 4| A woman is focusing on her game of curling .
3058247259.jpg| 1| A man sitting on a bed focusing on something on his lap with a wall full of paper butterflies behind him .
3064443326.jpg| 0| A young man with a red handkerchief over his face is the main focus , while people wearing protective security armor are in the background .
3089992945.jpg| 0| Three men are playing music for people , and look very focused on what they are doing .
310030981.jpg| 3| A man is focusing on a task while standing by a body of water .
3153069448.jpg| 0| Three people are in the background , and one man is the focus of the picture , inspecting residue on the ground of an outdoor ramp .
3188802591.jpg| 0| A man focuses on the reflection of his head in the mirror as he shaves it .
3325186785.jpg| 2| A young woman focuses on the screen of her treadmill as she exercises and listens to music .
3428386573.jpg| 0| A tennis player focuses on the ball as he prepares to hit it , while a cameraman stands in the background next to a La Quinta advertising logo .
3534376990.jpg| 0| Young Asian art students are focusing on their work in a very large class .
3578945620.jpg| 0| A group stands outside , focusing their attention on the man in the middle .
3590049329.jpg| 4| The men focus on a way to catch that snake .
3616949634.jpg| 4| These construction workers are focused .
3652572138.jpg| 2| A boy raises his arms amongst a crowd of people who are not in focus .
