image_name| comment_number| comment
107969134.jpg| 4| A woman gives a small child a piggyback ride .
1145145003.jpg| 2| The woman tries to hide from work under a black sweatshirt , but her red corduroy pants give her away .
1159425410.jpg| 2| Two people give a dog a bath outdoors in a blue container .
"1231348815.jpg| 1| A man pulling a fancy rickshaw along a waterway smiles and gives the "" thumbs up "" sign ."
124390903.jpg| 1| Woman in red shirt and sunglasses gives candy to her daughter who is wearing a crown .
1298866571.jpg| 4| a asian man gives an evil eye to the camera .
1304961697.jpg| 2| Two kids on wakeboards attempt to give one another a high-five .
1401998185.jpg| 0| A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup , Johannesburg and several other places .
1415147666.jpg| 1| A crowd is watching a lady give a demonstration of KitchenAid products with the help of an overhead mirror .
1427670417.jpg| 2| Two men sit at table at a conference given answers as the questions are called out .
15688495.jpg| 3| The woman in pink pants and white top is being given a baby shower .
157910841.jpg| 1| A man gives the thumbs up as he grills chicken .
1629337128.jpg| 3| Man gives an interview in a nearly empty theater .
1690926854.jpg| 0| Two teammates from the USA team are jumping in the air to give high-fives while two teammates watch .
1775223211.jpg| 2| A woman gives the 'thumbs up ' before her legs are amputated .
1786425974.jpg| 2| The lady ask the dog to give her the ball on their beach walk .
1797554350.jpg| 3| On a rainy day , a woman holds an umbrella above a runner and gives her water .
185057637.jpg| 2| Five people , wearing dark blue shirts , give a presentation outdoors .
1873155511.jpg| 4| A man gives a boy high-fives outside a barber shop .
199413572.jpg| 0| One woman gives another woman a pedicure in a small apartment , as yet another woman watches .
2054308369.jpg| 2| A small girl gives a kiss to a tan dog .
2061354254.jpg| 1| A boy hangs from a t-bar while a man gives him a push .
2074430847.jpg| 1| A man in a dark suit and blue shirt gives a presentation to many people sitting in chairs .
2090327868.jpg| 0| A woman gives a baby to a small child to hold as they stand in front of a cow statue .
218442982.jpg| 3| A man in formal wear and glasses gives a speech he has written down .
2192411521.jpg| 3| A man with long hair riding a bicycle gives the peace sign .
2210068481.jpg| 2| A man in a hat gives instruction to a group of children .
2230813326.jpg| 0| A man carries a picket sign that resembles a restaurant menu , while a woman in a pink , printed sweatshirt gives an exaggerated pout .
2273871383.jpg| 2| An older gentleman in brown gives a look of astonishment to the camera .
2277294556.jpg| 0| A gentleman wearing board shorts is enjoying himself at the beach as jagged cliffs give texture to the picture .
230105501.jpg| 2| The girl in a black shirt is reading a greeting card that was given to her by a friend of hers .
2308322210.jpg| 1| A guy shakes hands with a plastic dummy and gives the dummy a thumbs up with the other hand .
2360371074.jpg| 2| The women gives the man a hug and kiss while his dog is on the leash .
2366306683.jpg| 4| A man gives a presentation .
2367317953.jpg| 2| A female soccer player gives a teammate a piggyback ride .
2376694294.jpg| 0| A boy in a swimming pool , wearing goggles ," gives the "" two thumbs up "" sign ."
2390551509.jpg| 3| A local man sitting on a stool gives directions to a tourist .
2393911878.jpg| 1| Little boy sitting on snow gives the camera two thumbs up .
2410906422.jpg| 1| One man stops to give a sweet kiss to a cow near a train on an overpass .
241346215.jpg| 0| A horse mascot gives high-fives to some football fans .
2434440010.jpg| 1| An older man in a suit gives a presentation to other businessmen .
2434440948.jpg| 1| An elderly gentleman in a suit gives an address to a group of seated listeners .
2448210587.jpg| 0| A white bulldog sitting on a tree stump gives paw to an older woman wearing a black jacket .
246094557.jpg| 4| Girl gives treat to jumping dog .
2502115872.jpg| 3| Children climb a tree , while caregivers watch .
2512450458.jpg| 1| A man wearing a snorkel and goggles gives a thumbs up as he and another person speed through the water .
2525552286.jpg| 0| A bridesmaid gives a toast with a microphone while two other bridesmaids and a gentleman look on .
2534655741.jpg| 1| A girl in a white dress holding roses gives some to a man in a gray tank top .
2551344688.jpg| 0| An old man with a white-haired beard and a blue cap gives a thumbs-up sign with his right hand .
2557998845.jpg| 0| A man in an orange shirt and a man in a white shirt are at a vegetable stand , and the man in the orange shirt gives a woman wearing red some vegetables .
2602827193.jpg| 1| A darkly clad musician gives a focused look as he views his instrument .
2612150730.jpg| 1| We pledge allegiance to whatever you want if you only give us a little food .
2620756624.jpg| 0| An older man gives verbal instruction about handling owls to a young boy in a clearing in a park or wooded area .
2657097653.jpg| 0| A man gives the camera the finger as a band plays a house party .
2701635619.jpg| 0| A kid with a blue hat and braces holding onto a skateboard and appearing to give the impression that he is yelling .
2727062058.jpg| 4| A coach gives instructions on the field .
2792212974.jpg| 2| Woman 's long wet hair gives off spray in water
280435773.jpg| 2| A man in a white checkered shirt gives a business presentation with a slide show behind him .
2810289270.jpg| 2| A child is given a medical check up by a doctor .
2832610852.jpg| 3| A man is about to give another a haircut in a barber .
2834761411.jpg| 2| A man in a top-hat and sunglasses is waiting to give people a horse and buggy ride .
2871691966.jpg| 2| A congregation is watching the Pope give a speech .
2874728371.jpg| 2| A small black dog is shocked when a larger brown dog gives him a sniff .
2884092603.jpg| 2| The young girl is given rabbit ears by the young boy behind her .
292354399.jpg| 2| A woman with a yellow shoulder bag gives a man a massage .
2924489177.jpg| 3| Asian woman standing near machinery give peace sign .
2925163942.jpg| 1| A male runner with a number pinned to his shorts gives the thumbs-up .
2929086689.jpg| 1| Two men trying to give directions and failing completely , confusing their victim in the process .
2936969650.jpg| 0| A young teenage boy in a blue and white striped coat gives a weak smile while walking with four other girls .
2940719987.jpg| 0| A woman stands in front of a board as her team gives a presentation to a class .
2941650098.jpg| 3| A businessman in a yellow tie gives a frustrated look .
2956822125.jpg| 1| An asian man dressed in a white shirt and blue jeans gives a powerpoint presentation .
299309703.jpg| 4| A child is given a bath by the sink .
3004287781.jpg| 0| A woman wearing a hood gives two peace signs while the man next to her claps and the woman behind her raises up her arms .
3019199755.jpg| 1| A race car driver smiles and gives the thumbs up before a race .
3031792444.jpg| 4| A man gives a speech at an ornate costume party .
3040051410.jpg| 2| An older man gives a woman an amused look .
304450431.jpg| 4| A woman gives the thumbs up over the slope .
3046126634.jpg| 0| A lady with a striped shirt is about to give a bath to a baby she is holding across her lap , in front of a little blue bathtub .
306395036.jpg| 0| A little boy in a pool gives a thumbs up to the camera as another swims away .
3084752813.jpg| 0| Three women taking food items given to them from a man in a blue jacket from the back of a truck .
3113105156.jpg| 4| A professional soccer player gives the ball a high kick .
3163273640.jpg| 2| Four men wearing turbans wait to give elephant rides to people .
3163281186.jpg| 2| A woman pats an elephant that is saddled to give rides .
318706557.jpg| 4| A large choir gives a holiday performance .
3202362346.jpg| 3| A man gives out literature on the street corner .
3243866702.jpg| 0| A boy in a wet red shirt gives water to a turtle while a boy dressed like Spider man and others look on .
3280672302.jpg| 1| A teenage boy gives another teenage boy a piggyback ride in a forest .
"33143954.jpg| 1| A man wearing a t-shirt that has "" gnu "" printed on it gives a technology presentation ."
3335049445.jpg| 2| A man uses a projector to give a presentation .
3398276602.jpg| 1| The man in the tan shirt gives to the man in the wheelchair and hat .
3438858409.jpg| 4| a man gives another man a piggyback ride .
3497485793.jpg| 1| A pair of young women with an easel give a lecture to a young audience .
3504913634.jpg| 0| An older woman wearing a brown shirt gives a presentation .
3504922522.jpg| 1| A woman in a black shirt gives a presentation while projecting slides onto a screen .
3533470072.jpg| 2| Twp young ladies give the piece sign with their fingers to the camera .
3548354827.jpg| 2| A man , woman , and young girl give a demonstration for several kids .
3549614763.jpg| 3| Two girls sit at a table outdoors and give their order to the waiter .
3584812840.jpg| 1| Two little kids are trying out their new cameras which probably were given by the women in black .
358718746.jpg| 0| A man wearing a black t-shirt gives a food order in a restaurant .
"3595956590.jpg| 1| A blond-haired girl lying on grass behind a fence gives "" thumbs up "" sign as a tortoise walks in front of her ."
3601419342.jpg| 1| A young woman in a green t-shirt gives the thumbs up on a mountain .
