image_name| comment_number| comment
103106960.jpg| 0| A young male kneeling in front of a hockey goal with a hockey stick in his right hand .
1032122270.jpg| 1| Three dogs stand in a grassy field while a person kneels nearby .
1051290485.jpg| 0| Two separate women , one wearing a white top and black pants , the other wearing all black and a pair of pink flip-flops , kneel on a gray brick sidewalk path in front of green and red bushes .
1061887159.jpg| 0| A man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background .
1082223338.jpg| 0| A man kneels on the ground doing some sort of project on his own .
1089354362.jpg| 1| A woman in a green shirt and jeans kneels on a stoop with coffee in hand , her purse beside her and a large door behind her , as she fills out paperwork .
11214370.jpg| 1| A man with a safety vest is kneeling down and cleaning the bricks .
1144946743.jpg| 0| A young girl with glasses is kneeling on a stone ledge in front of a mud-filled bucket .
116450583.jpg| 0| A man in an orange safety vest kneels on a train track while repairing a passenger train .
1175268298.jpg| 0| A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them .
124195430.jpg| 0| A large brown horse stands over a small black colt that is kneeling on the sand .
126594141.jpg| 4| Soccer player kneeling down to tie her shoe .
129978192.jpg| 3| A woman with braids is kneeling down and adjusting string on a machine
1333788342.jpg| 1| A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand .
141734985.jpg| 2| A boy in a yellow helmet sits next to another kneeling boy .
1465531335.jpg| 2| A little boy is kneeling in front of an overturned bicycle , looking at tools .
149882790.jpg| 0| A man in a blue swimsuit and a red beanie kneels in the wet sand on the edge of a beach , making a sand castle that is as tall as he is when he is kneeling .
1550772959.jpg| 0| A woman kneels in the dirt with paleontologist archeologist tools .
162060045.jpg| 4| A person in a yellow safety vest kneeling in the street .
165764051.jpg| 3| Young boy in baseball uniform kneeling to catch a ball on a baseball field .
1801663973.jpg| 3| A girl laying on the tree with a boy kneeling before her .
182493240.jpg| 0| Two people kneel on the snow and raise their arms with mountains behind them .
183118393.jpg| 2| Four people are kneeling down in a room .
183647966.jpg| 2| A male worker with his tool box is kneeling next to two women .
184037893.jpg| 2| A lady and a man kneeling down holding a string while another lady looks at them .
1877161207.jpg| 2| Two people are kneeling in two holes next to a couple of pails .
1941613807.jpg| 2| Two people on the side of the road , one is kneeling in the dirt .
1970275389.jpg| 1| A brunette photographer is kneeling down to take a photo .
2037264035.jpg| 0| A woman in a brown jacket and jeans is kneeling on a brick road while taking a picture of another woman posing .
205152134.jpg| 2| Workers kneel on the ground near a yellow truck and red and white barricades .
205675005.jpg| 0| A man in a yellow suit is kneeling on top of a piano while another man in yellow has a musical instrument in his hands .
206647555.jpg| 0| A group of people kneel in fetal position with their shoes off on a dirty street .
2072154465.jpg| 0| Through windows into a building , we see on one floor people eating at a nice restaurant , while on the floor below we see a working man looking out at us from where he kneels between shelves and boxes .
2097420505.jpg| 1| A man with a camera kneels in front of a giant hill of snow .
2098915312.jpg| 0| A middle-aged man wearing a black and white soccer coach 's uniform is kneeling on a field talking to a group of young boys who have on green soccer shirts and black soccer shorts .
2112072519.jpg| 0| Facing downhill in a city street scene , a worker in kneeling on the ground adjusting something in front of several orange safety cones and a white drop-cloth .
2117609024.jpg| 0| The little girl is holding a large broom trying to sweep while a lady in dark pink is kneeling barefoot with trees in the background .
2171154778.jpg| 1| A boy in dark blue clothes is kneeling while holding a toy .
2211495714.jpg| 0| A female child in a white , long-sleeved shirt is kneeling on a couch , laughing as her hair is sticking up .
2216631622.jpg| 1| A man in a construction uniform is kneeling down .
2253417961.jpg| 0| A woman with a backpack and a child kneeling in the sand on a beach with boats in the background .
2264439641.jpg| 0| A brunette woman holding a little girl dressed in pink is kneeling next to a grazing white and brown llama in the foreground of a hilly community .
2295199606.jpg| 3| A woman in a black jacket kneeling and pointing .
230486268.jpg| 4| A little boy is kneeling looking at his yellow shovel
230756074.jpg| 1| Brightly dressed indian females kneel to bag up cloth .
2311412902.jpg| 2| A man in a yellow vest kneels on a roof .
2329001416.jpg| 0| A man is kneeling on a metal roof and is looking over a structure on the roof .
2331094501.jpg| 0| Two men kneel on a green and red mat next to each other while various objects hang on racks on a white wall behind them .
233327292.jpg| 0| A man in a gray suit kneels in front of a woman in a white dress .
233581449.jpg| 1| A loving woman kneeling down near 3 cats while tending to and feeding an injured cat .
235183419.jpg| 1| A guitar-playing man kneels to adjust his equipment .
2374319960.jpg| 0| A blond woman kneels on the floor as she works on a piece of pottery on a pottery wheel .
2421823977.jpg| 3| A man kneels on top of a platform as four men look up at him .
2424111022.jpg| 2| A smiling boy kneeling in a forest .
242559369.jpg| 2| A naked woman kneels on the rocks of a shallow stream .
2447052614.jpg| 1| A tourist wearing a hat , white t-shir , and blue pants , kneeling in the street to capture photos .
2452794213.jpg| 0| An overhead view of an outdoor stand selling clothing and jewelry with two people looking at a stand and a person in an orange shirt kneeling down .
2462702522.jpg| 1| A little boy kneels and prepares to throw a basketball .
2463394631.jpg| 1| A homeless man is kneeling in the street and begging for money .
24666160.jpg| 0| A person wearing sandals and a white shirt is kneeling in front of a sign and painting .
2467850190.jpg| 0| A woman and a dog both kneel with their heads down and butt in the air .
2472574160.jpg| 2| A man kneels in a field of red , yellow , and white tulips .
2482588693.jpg| 0| Two men , one kneeling and one squatting , are posing in front of a clear wall with shops in the background .
2485788356.jpg| 0| Two girls are kneeling on the floor scrubbing the ground with soap suds .
2490365757.jpg| 2| A man is kneeling next to a tripod and a feild of tulips .
2494520404.jpg| 0| Two women kneeling around the footrest of a couch observing a third woman 's demonstration of a device .
2500785647.jpg| 0| A photographer is kneeling in the shadow of a blue and red inflatable fabric piece of art .
2524831824.jpg| 0| An older man in a suit peels a carrot while kneeling in the midst of a crowd of onlookers .
2537757752.jpg| 2| A safety inspector kneeling down checking off what appears to be train passenger seats .
2537767592.jpg| 0| A man with a navy suit and orange vest kneels near the door on the inside of a public transportation vehicle .
2542163492.jpg| 0| The man is wearing an orange and black polo shirt and is kneeling with his lunch box in one hand while holding a banana in his other hand .
2551697465.jpg| 0| A woman wearing jeans and a blue shirt is kneeling near a barbecue at the picnic area .
256283122.jpg| 0| A man wearing sunglasses kneels with one knee on the ground looks up to see a dog in the air catching an orange Frisbee .
2565618804.jpg| 1| A girl kneels on a round fountain that sprays water into the air .
2569653795.jpg| 1| A man in a orange vest is kneeling on the sidewalk .
2578289278.jpg| 4| A person is kneeling between two horses
2585970434.jpg| 0| A young boy wearing a catchers uniform is kneeling on one knee behind home plate on a baseball field .
2596293451.jpg| 0| A man kneeling by a bright red kayak with several kayak and canoe business signs behind him .
2597873827.jpg| 1| A boy in shorts kneeling on a tile courtyard , arms outstreached .
2604462733.jpg| 1| Two women kneeling on a pathway taking pictures of the scenery .
2612759786.jpg| 0| One person kneels in front of a plastic bucket , while another leans toward a doorway and a third person looks on from a dilapidated building .
2622517932.jpg| 0| A young child is kneeling and looking at a small creature inside a glass case .
262446581.jpg| 1| Man kneeling while petting large bird in front of river .
2626553824.jpg| 0| A man sits facing the sun and water as a woman kneels beside him facing the man .
2629503523.jpg| 1| A small girl cries our while kneeling in the sand .
2635400219.jpg| 2| A woman and young man kneel beside a wall while dressed in blue themed clothing .
2635509973.jpg| 1| A little boy in a red shirt and baseball hat kneels in shallow water with a yellow bucket full of sand .
2638054798.jpg| 0| One child sits while another one kneels as they talk to each other .
2646345087.jpg| 1| A man wearing a red shirt kneels in front of a wall where cabinets have been removed in a kitchen .
2678798732.jpg| 0| A photographer is kneeling in front of a railing that is protects falling into water .
2683823978.jpg| 0| Two people one in a brown shirt wearing a backpack and the other wearing a pick sweater and bike helmet are kneeling at a bicycle tire .
2686849571.jpg| 0| A squatting couple outdoors , engaged with a kneeling street performer or vendor reading from a book of manga .
2736263067.jpg| 1| An African-American male is kneeling in front of a guard rail .
2808285842.jpg| 0| A bride in a white dress and a groom in a black suit are kneeling before an alter in a crowded church .
2843524276.jpg| 0| Four young children are sitting on a blanket in the grass while someone is kneeling , playing a musical instrument .
2845872724.jpg| 3| Man with t-shirt and khaki shorts kneels on the ground .
2858422057.jpg| 0| A woman wearing yellow pants is kneeling next to an infant wearing a blue outfit .
2863180332.jpg| 0| A person wearing a helmet and red and silver jumpsuit is kneeling on a skateboard .
2888499869.jpg| 1| Two men are kneeling and working in the street .
2894217628.jpg| 2| The football player wearing a white helmet and orange chairs swing his leg while the player next to him kneels .
2929272606.jpg| 1| A young girl is looking at a body of water while an older male kneels behind her .
2937497894.jpg| 1| Someone in white is performing a skateboard trick at night while a kneeling person watches .
300922408.jpg| 1| A man kneels in the wet sand at a beach near a dog .
3051972592.jpg| 1| A uniformed soldier is kneeling on the ground looking at a metal object .
3052440932.jpg| 0| A woman taking pictures of three people one is kneeling in front of a man wearing shorts and a woman wearing a white gown .
308680206.jpg| 0| Someone in a black sweatshirt and jeans leaps into the air on a beach while a kneeling person in jeans and a black jacket takes a photograph .
3119174449.jpg| 4| A person kneels near a creek with a Camera .
3142675162.jpg| 0| A man wearing fatigues is kneeling down tucking the sheet under the mattress of a bed .
316266025.jpg| 3| A man in the kneeling position playing the violin .
3174156702.jpg| 0| A young shirtless boy in kakhi pants is kneeling in a marsh while someone splashes nearby .
3182485193.jpg| 2| a man wearing yellow swimming trunks kneeling by the ocean
3193671682.jpg| 0| A person wearing a mask is kneeling down and holding a lightsaber above his head .
3212085754.jpg| 1| Woman in red kneels to help sitting bride put on her shoe .
3241298741.jpg| 0| A musician wearing a black shirt is playing bass guitar while kneeling .
3251234434.jpg| 0| A warmly dressed woman in black kneels with a small tan dog near a crowd of onlookers .
3259228898.jpg| 1| A man is kneeling in the top step while many people are behind him sitting in chairs .
3259992638.jpg| 4| A man kneels on the sidewalk as a crowd watches .
3272621068.jpg| 0| A man is break dancing , he has on a silver helmet and is spinning on his head , another man is kneeling behind him watching him .
327298970.jpg| 3| A man is performing acrobatics over a group of people kneeling on the ground .
3326588088.jpg| 0| Two men wearing all white kneel on the floor , palying guitar .
3329224794.jpg| 1| A man kneeling on a roof touching a piece of plywood wearing sunglasses .
3329796982.jpg| 0| A dark-haired girl wearing a pink shirt and jean shorts kneels next to children 's coloring books laying on a black tarp .
3331135046.jpg| 2| A person in a gray sweatshirt observes a kneeling man .
3350177228.jpg| 0| A worker in an orange work suit is kneeling down inspecting a piece of machinery .
3380583752.jpg| 3| A gardener in a blue jumpsuit and pink gloves is kneeling in the bushes .
3459156091.jpg| 1| a boy is kneeling under a statue of bear that has a painting of a man on its back .
3465353601.jpg| 1| A young woman in business casual kneeling and young man sitting at a computer .
3484526708.jpg| 1| Small boy and girl in the grass , the boy kneeling being fed something by the girl .
3491356996.jpg| 4| A man outside kneeling at a laptop .
349738226.jpg| 0| A group of people in jackets and hats are kneeling outside posing for a picture , each one with their dog by them on a leash .
3505701438.jpg| 0| A brown-haired person in a tan coat and hat kneels down in the dirt to photograph graffiti written on a blue door .
3508413697.jpg| 0| Young boy wearing an Elmo t-shirt kneeling at a table with his meal .
