image_name| comment_number| comment
1027149103.jpg| 2| A man wearing a yellow t-shirt is shouting into a microphone while an audience is listening .
1042359076.jpg| 4| Two young girls listen to an elder .
1043819504.jpg| 2| The people are quietly listening while the story of the ice cabin was explained to them .
1145722716.jpg| 4| Two men listening intently to a local underneath a landmark .
1146938063.jpg| 1| The man in the white shirt is listening to the man in the blue shirt .
117883760.jpg| 4| Group counseling session listening to computer .
1195966967.jpg| 1| A man playing a guitar while a couple is listening and watching another man dancing to the music .
120394296.jpg| 3| A group of Muslims are in a park listening to a speech .
12243003.jpg| 3| Four people hanging out on a park bench listening to one of the four play the guitar .
1238849490.jpg| 0| A group of people , of all ages , listening to a concert being performed by a solo practitioner .
1250845715.jpg| 3| People in a tent listening to one playing a guitar .
131624221.jpg| 2| The goose appears to be listening to the banjo player that is sitting on the park bench .
133010954.jpg| 0| A man in a military-type uniform is standing in the street listening to another man who has a piece of paper in his hands .
1401351228.jpg| 0| Several people listening to information in a conference or town hall .
14580804.jpg| 1| A few people are relaxing while they listen to an outside performance .
148255382.jpg| 1| A dark-skinned man in a straw hat playing guitar and a man in sunglasses listening and smiling .
1534920819.jpg| 0| Many people are sitting on the edge of a rocky beach , watching others swim in the glistening water .
1569562856.jpg| 3| a man listening to his iPod , looks at the subway maps .
1580159719.jpg| 1| A group of young people are sitting outside listening a guitar and violin being played .
158093226.jpg| 0| A balding man in a dark suit and maroon tie , with a mustache and beard , plays bagpipes , as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out .
1616085092.jpg| 3| People listen intently in a conference room .
165772854.jpg| 2| A man in a blue cap is playing a guitar while a young girl sits on a stool across from him and listens .
170614554.jpg| 1| Seated children listen to their counselor as she tells them the instructions for the day .
1732567333.jpg| 1| The FedEx driver listens to the workman in the green hard hat while the equipment to ship is being loaded .
173616185.jpg| 3| Bum listening to the radio by a light post near the beach .
179620911.jpg| 0| A man with a red shirt and long black hair plays the steel drums under a blue and white striped umbrella on a gray dock near a gray stone wall , while passersby and people seated at nearby tables listen .
1800739200.jpg| 0| People are listening to their headphones as they hold on for a ride on public transit .
186007260.jpg| 3| Crowd gathers to listen to a band
189233427.jpg| 2| A woman listening to earbuds while interacting with a man .
1918894054.jpg| 2| You , too,can achieve financial freedom after listening carefully to this presentation .
1955172907.jpg| 3| people raise their phones in a nightclub while listening to a band .
19663315.jpg| 0| A group of people with unhappy faces are gathered together most likely waiting for someone or listening to someone speak .
19788551.jpg| 1| Some teenagers stop to listen to a concert put on by Oh Henry Candy Bars .
19788552.jpg| 1| A band of all women are planing on stage and a woman in a black shirt is watching them and listening .
206051614.jpg| 1| Man in white collared shirt and glasses listening to the phone .
2127097896.jpg| 2| People under a tent listening to a man with beard playing a brown guitar .
2146640888.jpg| 4| A woman reading a handwritten paper while man listens .
2206403470.jpg| 0| The young boy listens to the elderly gentleman playing violin at the park .
2209317.jpg| 2| A group of people listening to an instructor in a classroom .
2210054257.jpg| 2| A crowd of individuals on the beach listening to a man .
