image_name| comment_number| comment
1026792563.jpg| 1| A group of women are trying to sell their vegetable harvest .
109823397.jpg| 0| A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .
1874520584.jpg| 0| A farmer on his tractor harvesting crops behind a low concrete fence .
2010898020.jpg| 0| An older gentleman is harvesting while wearing a large maroon sweater vest and rolled up navy pants .
209080235.jpg| 1| This farmer cuts into his harvested fruit with a machete to sell in the market .
2169986652.jpg| 1| Local villagers going home after a day of harvesting crops .
2415637042.jpg| 3| Family on hillside harvesting below the tree .
2644206088.jpg| 3| Two women harvesting their garden .
2720190418.jpg| 2| Two people in a field are harvesting fruit or vegetables .
2766954299.jpg| 1| Two woman standing in a calm wheat field bundling their harvest .
2776334619.jpg| 1| Farm workers harvest celery on a bright , sunny day .
2984722428.jpg| 3| A man holds up a bag containing leaves from a harvest .
3037410256.jpg| 3| Three people are harvesting grass from muddy water .
3083913737.jpg| 1| Three farmers harvest rice out in a rice field .
3141613533.jpg| 0| Two young boys standing in a corn field after the harvest .
3216058223.jpg| 1| A woman in a hat holding her harvest while clamping her sickle in her armpit .
3489014985.jpg| 1| People in a field working to harvest a plant and pile it up .
357658747.jpg| 2| Two young adults and a boy examine the contents of a pickup truck bed filled with freshly harvested fruits and vegetables .
365504466.jpg| 2| A young boy standing in front of a red harvester loading grain into a red dump truck .
3745030498.jpg| 1| A worker at a seafood farm pulls up a rope seeded with muscles for harvesting .
3819480825.jpg| 2| Four men are harvesting a crop on a farm .
3929821625.jpg| 2| During the day , workers harvest pineapples and set them on a conveyor belt .
407815946.jpg| 4| A man harvests a field of fresh corn .
4114982977.jpg| 1| A man in blue shorts and a man in teal and orange shorts harvest a bale .
4127226771.jpg| 3| Four people harvesting in a field .
483286214.jpg| 1| A group of women are harvesting rice in a rice paddy .
5022814254.jpg| 3| Worker carries a bale of grass while harvesting out in a field .
5074980095.jpg| 3| A guy has been out in the fields collecting a harvest .
50835360.jpg| 1| 3 men working in the harvesting the fields .
5188555891.jpg| 2| An older gentleman showing pride as he shows off his gardening harvest .
51900751.jpg| 0| A man is on a ladder trying to harvest some wheat or see over the top of it .
5286135522.jpg| 0| A farm woman wearing blue waders , a pink shirt , and a straw hat is harvesting rice in a paddock .
5367322642.jpg| 0| A woman struggles swinging a hoe while harvesting in a field .
5477639022.jpg| 1| A man is crouched on his field harvesting roots in the middle of the day .
5495428438.jpg| 0| Four people in a tropical area with fruit that has been picked or harvested .
5586889028.jpg| 0| A man in a white cap and tan bush shirt harvests something in a swampy area .
6724744429.jpg| 3| Two older Asian people carrying a large basket of products that they harvested .
7618167914.jpg| 0| Two people are in a field harvesting crops while another walks away from them .
8186248597.jpg| 3| A woman harvesting her crops in a marshy area .
