image_name| comment_number| comment
10010052.jpg| 0| A girl is on rollerskates talking on her cellphone standing in a parking lot .
1003163366.jpg| 3| A shirtless man lies on a park bench with his dog .
1007320043.jpg| 1| A little girl in pink climbs a rope bridge at the park .
1010031975.jpg| 1| small group of 5 white males in white suits hanging out by the back of a van in a parking lot talking .
1010470346.jpg| 0| two men in florescent vests are standing next to parked cars in front of a small building while one of them converses with a driver and a woman on a bike is seen riding by
1012328893.jpg| 1| A group of people enjoying a beautiful day in the park .
10188041.jpg| 0| A man in a black coat walks past a red spaceship with a parking ticket stuck to its window .
1022454332.jpg| 1| A young boy waves his hand at the duck in the water surrounded by a green park .
102268204.jpg| 1| Some men standing in front of a building next to a parked car .
1027211271.jpg| 1| A young man is in midair while skateboarding at a skate park with people watching him in the background .
103306033.jpg| 0| A woman wearing a brown dress with a matching turban is pushing a toddler through a park in his stroller .
1039360778.jpg| 3| A woman is laying on a red blanket in a park .
105685221.jpg| 2| People jogging together on a park sidewalk .
1067675215.jpg| 0| A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door .
107318069.jpg| 1| People are watching hot air balloons in the park .
107936523.jpg| 0| A person with brown pants is sitting around a fenced area that has sparks flying .
1082608010.jpg| 0| A construction worker in a neon vest is working with electrical equipment while sparks fly .
1084527029.jpg| 2| Many scooters are parked together on the sidewalk .
108503753.jpg| 0| The regional park police helicopter is preparing to land .
10919429.jpg| 0| A man in a black shirt and black jeans and a little boy are taking a look inside a green truck 's engine while it is parked in a grass field with a gas tank in front of it .
1097710887.jpg| 0| A very young girl playing with a bubble-blowing wand , holding a bottle of bubble solution and walking through a park or field .
1106644976.jpg| 1| Teens dressed as Native Americans sit in the park with their school bags on the ground .
111069375.jpg| 1| A man and a woman are performing with fire in front of a crowd in an urban concrete park .
1118168796.jpg| 1| A man looks through a large camera-like device in a field near a camper and some parked vehicles .
111908743.jpg| 3| A man in red pants jumping on a park table .
1124448967.jpg| 2| A shirtless man in a white cap relaxes in a deck chair , close to three parked bicycles .
1126137905.jpg| 2| A group of people standing in front of a hut in a parking lot .
1130295306.jpg| 4| A boy strolls by a pond in a park .
114164952.jpg| 0| Family taking a winter walk in a park path while two of the children run ahead of the family .
1142847777.jpg| 1| A woman wearing a blue helmet rides her bicycle in a parking lot .
114474325.jpg| 1| A guy with five girls out climbing on an old tree in a park area .
114939325.jpg| 0| A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds .
1153857697.jpg| 4| Employees of a park discussing work .
1160034462.jpg| 3| An old man in a straw hat sits on a park bench .
1160441615.jpg| 4| Three women walking through a tunnel in a park .
117919518.jpg| 1| a man in a blue t-shirt and blue jeans sitting on a fence in a crowded park
11808546.jpg| 0| A little boy with a pacifier in his mouth stands in a park with a goose .
118667747.jpg| 0| There are three young boys playing in a public park with a red ball .
1187993157.jpg| 0| In a park , a boy is bent to read the tree description , and a girl is standing nearby waiting for him .
1188199432.jpg| 3| Five little kids are taking a ride in some type of amusement park .
1196886054.jpg| 1| Several members of a wedding party , including the bride , are walking past a lamp and some park benches .
120058071.jpg| 0| A crowd of people are sitting on a bench beside a white statue of a man 's head in a park like setting while four pigeons look on .
120394296.jpg| 0| A bunch of people with little white hats are sitting in a park .
1211015912.jpg| 0| a girl in yellow dress is standing with her eyes closed in a busy park .
1222322358.jpg| 0| A young boy in orange and white swings in a playground at a park .
12243003.jpg| 0| Four people of all different walks to life share one park bench while one man plays the guitar .
1228304869.jpg| 0| The man in a red checkered shirt is having beer and playing frisbee in the park .
1232148178.jpg| 2| A young girl is smiling in front of the camera at a park .
1235099089.jpg| 3| A young girl running by herself in a park .
1239873050.jpg| 2| Two men in a parking lot are carrying a giant beer bottle above their heads while a woman stands in front of them .
1244485675.jpg| 2| The young asian boy looks at his reflection in the park .
1250854171.jpg| 1| A man is chopping wood beside his teepee in a park .
1259936608.jpg| 1| A little girl with arms outstretched plays with others at a sprinkler park .
126042604.jpg| 3| Boy hanging on a jungle-gym at the park
1262077938.jpg| 4| A woman sits alone on a park bench in the sun .
1262454669.jpg| 3| A girl in a white shirt is sitting on a park bench with a dog next to her .
1269844288.jpg| 3| A woman realigns her sock in a messy park .
127146749.jpg| 1| This is a railroad engineer working on a green and red tourism train in a theme park .
128128618.jpg| 0| Two men are sitting on a park bench serenading people walking through the park at night .
128396150.jpg| 0| A bike riding couple dressed in bike gear and helmets take a minute to site on a bench to talk and park their bikes .
1289142574.jpg| 0| The boy hops from one picnic table to the other in the park .
129981966.jpg| 2| In a tree filled park a man stretches .
131624221.jpg| 2| The goose appears to be listening to the banjo player that is sitting on the park bench .
132305274.jpg| 0| A man in a suit dozes on a park bench , with a sign for the subway in the background .
1328411383.jpg| 3| a man and a woman walk in the park dressed for hot weather .
1333888922.jpg| 0| A brown-haired child in green shoes swings on a swing in a park near the woods .
133456953.jpg| 2| A girl does gymnastics on a balance beam on the beach with an amusement park and people in the background .
1334892555.jpg| 2| Two young girls playing with rubber swords in a park while a chaperone watches .
134724228.jpg| 2| Two girls are walking down a dirt road in a park .
1355224458.jpg| 3| a man in a yellow shirt making sparks on stairs .
1356895715.jpg| 1| A motorcycle is parked along side a mountain road while another goes down the road .
1362097957.jpg| 4| A young lady playing guitar on a stage in a park .
1365040902.jpg| 0| A man wearing a gray t-shirt is standing beside a parking meter with a truck and small tree in the background .
138718600.jpg| 1| Two girls are sitting on a path by a river with their bicycles parked beside them .
1394673080.jpg| 2| Two people and a small white dog are playing at the park .
1396703063.jpg| 0| A man in a blue shirt , cowboy hat and a cross neckless walking in front of a carnival or amusement park ride .
1398957709.jpg| 0| A man wears a black cape in the parking lot of a building that has artwork displayed on the exterior .
140557878.jpg| 1| Five workmen sit to have lunch beside a parking lot .
14133592.jpg| 3| A man is laying down in the grass at a beautiful park .
1414911626.jpg| 4| A car parked at the beach .
1417031097.jpg| 0| A photo of a ride at an amusement park on an overcast day .
1417224277.jpg| 3| A husband and wife are swinging their toddler son along a pathway in a park .
1418257247.jpg| 3| Street scene in Asia with pedestrians and parked bicycles .
1428681303.jpg| 1| Small children climb a statue in a park .
1432179046.jpg| 0| A man is playing tennis with himself against a large wall in a parking lot .
143263604.jpg| 0| Several people sit in on blankets in a park with blooming pink cherry blossoms .
1433149277.jpg| 2| People are standing near a food vendor in a park .
144328407.jpg| 3| A woman wearing a yellow blouse is jumping up in the air in a park .
1445754124.jpg| 1| A gray dog is climbing up a low tree branch in a park .
14580804.jpg| 3| A man plays his guitar in a park while people sit on benches .
1459582913.jpg| 4| Male cheerleading squad performs at a park .
1464513701.jpg| 0| A man or older boy is standing up in a blue and white speedboat that 's parked in a driveway .
1467533293.jpg| 4| Two girls play at a park .
146906547.jpg| 4| A crowd of people out for some fun in public park .
1469138762.jpg| 2| Two women in t-shirts hike through a park .
1472249944.jpg| 3| Many people are walking through a park with a lot of trees .
1474474514.jpg| 4| A child smiling in a park
1476241331.jpg| 1| Two boys sand next to a drinking fountain in a park .
1482960952.jpg| 1| Three elderly women , two with canes , walk through a parking lot .
1487016591.jpg| 4| A concert in a parking lot .
149231190.jpg| 0| Many people out enjoying themselves and admiring parked motorcycles at an outdoor event .
1500989694.jpg| 0| A dark-haired woman wearing a gray shirt with a creme shirt over it and jeans walking down the parking lot past a blue car .
150411291.jpg| 1| A man in a red jacket and a child with a mohawk dig with shovels at a park near the beach .
150521539.jpg| 0| A family of two woman and a young child sits on the grass in a park in front of three young girls .
1506768047.jpg| 1| Three girls in white dresses run toward a fountain in a park .
151198526.jpg| 2| Four men are rollerskating in a park , holding on to each others ' waists .
151853983.jpg| 3| A welder is welding on a pipe with sparks flying .
151970521.jpg| 3| Decorated limo passing by elderly woman waiting on park bench in Chinese street .
153106887.jpg| 0| A black truck and a red car parked on the street in front of a grocery store painted red .
1538738682.jpg| 2| A young child is sleeping inside a vehicle that is parked outside .
154094533.jpg| 2| A toddler runs toward the camera at a park .
154871781.jpg| 1| Two boys are kicking a ball to each other in the park .
1549878731.jpg| 0| A child lies on the ground near a ball in front of a parked car the leads a line of parked cars on the shoulder of a road .
155014252.jpg| 0| Children are riding a swing ride at an amusement park or state fair .
