image_name| comment_number| comment
1003420127.jpg| 2| People gathered in a circle , some holding musical instruments .
101559400.jpg| 0| Men in the business suits are crossing the street , and there are people with placards are gathering on the street .
102617084.jpg| 3| A group of snowmobile riders gather in the snow .
107582366.jpg| 1| A group of eight people are gathered around a table at night .
1076460267.jpg| 3| A large gathering of people partying on boats .
107985741.jpg| 3| A group of people are gathered near the water .
108656820.jpg| 4| A gathering of people standing by a stage .
1102763701.jpg| 0| Young individuals in uniforms are gathering under the flags of several different countries .
111419142.jpg| 0| Several young people are standing around drinking beverages at some kind of outdoors gathering with food .
11245644.jpg| 2| People gathered at the steps of a church-like architecture .
1126137905.jpg| 4| A group of people are gathered .
1141643526.jpg| 0| A group of people gather in a bar , and one man in a black shirt holds his arm and signals to the camera .
1141739219.jpg| 4| A family gathered at a painted van
1160841776.jpg| 3| Numerous people gathered at a beach .
11610969.jpg| 1| People are gathered around and walking buy a display of clothing and other items .
117956563.jpg| 0| Restaurant workers smile as they take a break , gathered around a huge copper bowl in the kitchen .
120394296.jpg| 4| A gathering of Muslim men sitting in rows .
1225687681.jpg| 0| A man in a gray shirt is operating the soundboard for a social gathering .
123346365.jpg| 4| A tribe of ladies gathers to pray .
1238849490.jpg| 2| a crowd gathers around a lady with an acoustic guitar who is performing
1250745375.jpg| 1| A crowd of people are gathered at some kind of event .
125272627.jpg| 0| Several women are gather around a table in a corner surrounded by bookshelves .
1257692349.jpg| 3| Group of people gathered out on the streets near a display of bicycles .
1271210445.jpg| 4| Smiling children gathered around a birthday cake
1278579569.jpg| 0| A man and a lady , carrying a gray bag on her shoulder , are walking among a crowd at a gathering .
1295698260.jpg| 4| The man is taking a picture while the crowd gathers .
1306824952.jpg| 0| One adult and three children gathered on the floor looking at a picture on a digital camera .
1312440023.jpg| 2| Two guys gather around a table with two girls while drinking .
1324673652.jpg| 4| Farm workers gathered in a field .
1351939717.jpg| 0| People gather around a table with many red , white , and blue decorations around in the spacious tent .
1362539060.jpg| 2| Children and women gather outside a building .
"137422713.jpg| 3| A night shot of people gathered around a sign that says "" We Are Demanding "" ."
137444466.jpg| 3| A large crowd gathers for a night in the city .
1377428277.jpg| 4| A man at a gather putting together a balloon animal .
1387014885.jpg| 1| A crowd is gathered for some event while a woman in a flowered blouse talks with a man in a brown t-shirt .
1394319096.jpg| 1| As many gather on the beach to watch the air show , the planes make a heart in the sky .
139540338.jpg| 2| A group of men are gathered together near a boot cleaning booth .
1397295388.jpg| 1| An overhead shot of people gathered in a casino .
139765126.jpg| 2| People are gathered in a crowd looking at boats .
1401351228.jpg| 3| A group of people gathered at an exhibit .
1409731198.jpg| 0| Many people are gathered under a large white tent for an event .
1410019664.jpg| 2| Many people are gathered under a tent , getting food .
141364977.jpg| 0| Two young women dancers , one brunette and one blond ," wearing similar red and black costumes and occupying a similarly colored "" dance cage "" ", entertain a gathering crowd .
1414570503.jpg| 0| A gathering of people is viewed under a tent listing a Northern Michigan Regional Wine & Food event .
141736784.jpg| 4| some people are gathered together for family function .
1419394636.jpg| 2| People are gathered outside for a protest , and one woman in the front is smiling at the camera .
1438580125.jpg| 4| Men in blue suits gathered around a racetrack .
1440465.jpg| 2| A group of guys gathered and drinking at a bar .
1442179848.jpg| 0| A gathering of what appear to be tourists mill about on an urban plaza that includes a large fountain showcasing a tall sculpture with a nautical theme .
1477503966.jpg| 2| Five young people , four boys and one girl , are gathered in the kitchen .
149231190.jpg| 4| People are gathered at an event in the city .
1499929907.jpg| 2| A crowd has gathered to watch a young man break-dance in the street .
15019062.jpg| 4| A group gathers to watch a street performer .
1503230955.jpg| 4| Several people gathered around arcade machines .
150521539.jpg| 4| Families are gathered in a park .
1510669311.jpg| 3| A group of partying girls gather for a picture .
1536774449.jpg| 1| A crowd of people are gathered with a sky scene in the background .
1537093085.jpg| 0| A woman stands reading from a book to a group people gathered around .
1547321789.jpg| 1| A group of college students gathering in the community center .
1559931223.jpg| 2| Several people , two with bikes , gathered at a crowded area in an Asian country .
162534240.jpg| 3| Man and women at a gathering or a bar or restaraunt .
1629549272.jpg| 4| Protesters gather together in France .
16448369.jpg| 4| A social gathering in the local park .
1652324440.jpg| 3| Very many skiers are gathered at a ski location .
166174352.jpg| 2| Three young bridesmaids gather for talk and a few laughs .
16639719.jpg| 4| Some people are gathered around a fire .
1690350208.jpg| 4| A group of people have gathered behind two men in turbans .
169629403.jpg| 2| A group is gathered outside holding flowers .
1698995792.jpg| 2| People gathering for a reform movement that was to be hosted by chief reforms leader .
170273913.jpg| 2| A man in a security outfit smiles as a crowd gathers around him .
170614554.jpg| 0| A group of young children wearing backpacks are gathered together and watching a woman in brown shorts and a white t-shirt .
1714937792.jpg| 2| A gathering of people sit around a table and play cards .
173742923.jpg| 2| A crowd gathers in a set of stands adjacent to a field .
1771353346.jpg| 1| A group of soccer players gathered on a soccer field .
178980177.jpg| 4| Three kids gather around a horse .
180094434.jpg| 2| A group of people gather around a large fountain .
1821672488.jpg| 0| A group of employees dressed in blue are gathered in front of a building .
184108585.jpg| 0| A man cutting a cake in a yellow shirt , while amongst a gathering of people .
186007260.jpg| 0| People gathered outside of a building at night .
188370695.jpg| 0| At some sort of large gathering , a group of men who appear to be chefs stand in a circle sharing some kind of food .
189519520.jpg| 0| Two young men and a woman carrying an infant are gathered around a stand of watermelons .
191295067.jpg| 4| Townspeople gathered for a festival .
1916798494.jpg| 2| Many youth are gathered in a computer lab working at computers while wearing headphones .
1917265421.jpg| 1| People are gathered around watching children with a pig .
1918789327.jpg| 1| A group of people stand outside talking during a gathering .
1928789813.jpg| 3| People are gathered around tables in a restaurant .
19663315.jpg| 0| A group of people with unhappy faces are gathered together most likely waiting for someone or listening to someone speak .
199412869.jpg| 1| A large Asian family gathers while seated on the floor to interact with a board apparatus .
200797624.jpg| 0| Military troops are gathered together and some are using tongs to turn over a variety of food on grill racks over coals .
2042159643.jpg| 2| A group of people gather on the street for a celebration .
2042894614.jpg| 3| A crowd gathered around a man carrying a red japanese mask .
2042915648.jpg| 2| A crowd is gathered outside and watching an artist make something .
205520729.jpg| 1| Citizens of all ages gather to watch a musical performance in a public space .
2057306459.jpg| 1| Two people on a grassy plain are gathering a parachute that one of the people just used .
2058215181.jpg| 4| People gathered for a presentation .
2060904593.jpg| 0| Three young men in blue jeans are gathered inside a wood-paneled room , one of them handling a crossbow .
2061944672.jpg| 1| The adults and children are gathered near an outdoor seating arrangement .
2072907691.jpg| 4| Monks are gathering for a ceremony .
2074244690.jpg| 2| A group of people gathered at night watching an event .
2074557615.jpg| 3| A group of motorcycle riders gather on a street .
207958110.jpg| 2| A group of people gathered in front of a doorway .
2087954558.jpg| 1| Looks to be a large gathering of people rapped in burgundy clothes .
2092291476.jpg| 4| People gather at a roadside park with motorcycles .
2095845115.jpg| 1| A lot of people are gathered outdoors at night and eating food , with lots of bright lights .
2101755951.jpg| 0| Three Asian men are running down a track holding hands while a large gathering of people watches them .
2102842726.jpg| 1| People are gathered at a platform on which stands a table of trophies with graduated boxes in front of the platform labeled 1 , 2 and 3 .
2102902012.jpg| 2| Children in yellow and orange pinnies gather in a group .
2103080234.jpg| 1| Bubbles float amongst a lively crowd gathered at an outdoor carnival .
211640856.jpg| 0| Three men are gathering next to a blue tractor in a warehouse .
2121140070.jpg| 0| A group of people gather on the grass field and throw a pink hoop .
2124926718.jpg| 3| Many people are gathered in a crowded building .
2147281526.jpg| 0| Several people are gathered around a monitor in a dimly lit room .
2147623140.jpg| 3| A group of firefighters are gathered in the street .
2150416621.jpg| 1| Three men and three women are gathered in a room around a table with cocktails and there is a game on the table .
2156952166.jpg| 3| Standing next to a fence , people gather to look out towards the water below .
2164429357.jpg| 2| A few people gather around to play video games together .
21688595.jpg| 1| A lot of people are gathered around a couple of people who are dressed in costumes .
2176229181.jpg| 4| People gather in an gymnasium for an assembly .
218428071.jpg| 3| People gathered on the street smiling and waving .
2184898283.jpg| 1| Many children are gathered outside with toy noses on and are shouting .
2185325305.jpg| 3| A group of children gather around a black garbage bag .
2200070339.jpg| 4| A family gathered opening presents .
2200875336.jpg| 0| Three ladies are performing a concert on a stage decorated with two big , artistic face drawings that look like suns behind them while three fans gather at center stage .
2210068481.jpg| 1| People wearing hats are gathered outside on a sunny day .
2210070009.jpg| 2| People are gathering and looking at weeds .
