image_name| comment_number| comment
1676898063.jpg| 3| A young child is happy because her mother is smiling at her .
170540666.jpg| 3| People are walking the marathon for a cause .
170541548.jpg| 2| A large group of people are walking for a cause .
1919433649.jpg| 2| As I overlook the city I pick up my guitar because of the inspiration .
1921102799.jpg| 2| A kid is crying because he got hurt while playing .
2058989634.jpg| 3| A march for a cause is happening in a city area .
2203615439.jpg| 2| A man stands by a building because there is snow and ice on the ground nearby .
239112510.jpg| 1| A game of blocks between two people has ended because the blocks are falling .
2664091531.jpg| 4| kid throwing sponge at car because hes tired
2771105620.jpg| 1| A group of young men wearing helmets and armed with golf clubs form a line and prepare to defend a cause .
2807228428.jpg| 0| A man working on a roof the man is not wearing a shirt because it looks like a hot day .
2907088408.jpg| 3| A woman is a little scared because a bird landed on her shoulder while she was in the warehouse .
2933516096.jpg| 1| Protesters in a city promoting the cause to stop hunger and war .
307694980.jpg| 3| A girl covering her mouth because she is laughing so much .
3129514177.jpg| 0| When am I going to sit in the front , because I hate this belt .
3224407844.jpg| 3| A ladies group that gets together and knits for a cause .
3277532608.jpg| 2| No traffic because it is Sunday and the man is waiting to cross the road .
3310185378.jpg| 1| A large group of people come together to proclaim their cause before the cameras .
3326454455.jpg| 0| We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts .
3451290730.jpg| 0| A group of men lined up along a road at night holding lit candles holding signs that show they are supporting a cause involving saving trees .
3509575615.jpg| 4| People supporting a cause .
3532457245.jpg| 4| People gathering for a good cause
3547704737.jpg| 0| A runner makes a face during a race because he is in pain .
3624812489.jpg| 1| Three men are happy because they 're team is wining .
3673069138.jpg| 0| A young Indian man sits atop a concrete structure with a saw and is carving it while what appears to be a woman because of her dress and legs is in the background .
394508043.jpg| 0| A man smiling while riding his red quad through the muddy waters , his quad number is 17 and we know this is a man instead of a teenager because he is wearing a wedding ring .
3969245655.jpg| 0| A crowd at a concert with person in foreground , all unidentifiable because of lighting , with hands in the air .
411008311.jpg| 3| Man started jumping because the sprinklers were about to go off .
4242038325.jpg| 2| Soccer players pause a game because a player in white uniform is hurt on the field .
4249147780.jpg| 1| A young boy is crying because he 's been hit with snow .
4361644383.jpg| 0| A group of people are walking down the sidewalk in the snow all wrapped up because of the cold weather .
4383269886.jpg| 2| A woman in a black shirt in a race for some cause .
4427058951.jpg| 3| A bucking bronco causes a rodeo rider to lose his grip .
4448867584.jpg| 1| Many people are walking and carrying umbrellas because it 's raining .
4565138772.jpg| 4| A man protests in support of a cause .
460921330.jpg| 1| Did someone yell snake ? Because it seems she 's out of here !
463554115.jpg| 0| An Asian lady wearing a blue blouse and an umbrella in her right hand waiting for somebody to come and pick her up because she has a lot of baggage with her .
4641652790.jpg| 1| A young girl who is playing croquet and is smiling because she is doing well in her game .
4709299672.jpg| 3| Native Americans in decorative dress appear to be celebrating for a cause .
4720656722.jpg| 1| The firefighters are trying to get the car apart because something horrible happened .
4733026482.jpg| 3| People protesting for a cause in the early morning .
4734146340.jpg| 3| A male with sunglasses is out supporting his cause .
4764108470.jpg| 0| A street corner is the location for a police barricade where people stand around and search for the cause .
4834744984.jpg| 1| This lady is poor because she lives in a third world country .
4863373154.jpg| 0| A lot of people are wearing jerseys for New York and running for a cause , with tall skyscrapers behind .
4959071809.jpg| 0| Three men have gathered to take photographs at the top of the stairs of a marbled and pillared entrance to what may be a museum or art gallery because of a tapestry hanging in the forefront .
532241548.jpg| 2| A crowd of people are standing outside with coats and umbrellas because it is raining .
5823147109.jpg| 1| This girl got left back 4 times because she only knows how to use that toy .
6492500461.jpg| 0| Two female volleyball players on the court with the one in the front falling because she missed the ball .
6878447190.jpg| 1| Teacher solders her eyeball out because she forgets to wear eye protection in class .
6878760811.jpg| 0| Men and women protesters stand outside with signs in support of their cause .
6962373672.jpg| 0| A male windsurfer surfing on some blue waves with his yellow surfboard and red and white sail it looks as though he is about to fall into the water because he is suspended in the air sideways .
7414768750.jpg| 0| An adult woman is signing a large petition directed toward a cause to help women .
7421074812.jpg| 2| The men decided it would be a nice day to take the boat out for a ride and pose together because they do n't see each other often .
74736854.jpg| 4| People are gathered outdoors for a traditional cause .
7632424360.jpg| 1| A pause in a speech at the Baseball Hall of Fame caused by , what appears to be , an emotional moment .
97138973.jpg| 1| The man is laughing because he just realize that his swimsuit came loose .
980615147.jpg| 4| A gathering of people supporting a cause .
