image_name| comment_number| comment
1000268201.jpg| 2| A little girl climbing the stairs to her playhouse .
1010087623.jpg| 3| A warehouse manager assisting an employee .
101262930.jpg| 1| A man in sunglasses puts his arm around a woman in a black and white blouse .
101859883.jpg| 3| A woman in a headscarf uses a telescope to look out over the city and bay .
102455176.jpg| 2| A man uses ice picks and crampons to scale ice .
10287332.jpg| 0| Two men sitting on the roof of a house while another one stands on a ladder .
1043819504.jpg| 0| A group of 11 people in winter wear such as beanies , skiing jackets , gloves and backpacks are standing in snow paddles outside a house made of ice blocks while a person in front of the door seems to be leading them .
1044764620.jpg| 0| A man on a ladder is painting a brick wall in a warehouse .
105077209.jpg| 3| A security guard on watch duty at the museum .
1051953669.jpg| 0| A young girl wearing a multicolored holding an orange ball in her right hand walking through bright green grass behind a house
106514190.jpg| 4| A skier pauses on a mountaintop .
1087168168.jpg| 4| A boy jumping on a water jumphouse
110201971.jpg| 1| Three guys riding on an elephant with a house-like structures and trees in the background .
11220707.jpg| 0| A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat .
112604461.jpg| 1| Two men are working on a wooden structure in their warehouse .
1145730606.jpg| 0| Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint .
1145770960.jpg| 0| A child and a man sit on the ground together , ready to use paintbrushes and a bucket .
1150429218.jpg| 2| A man , wearing a short pink skirt , long striped socks , a pink tank top , and a hairnet , is juggling knives to the amusement of onlookers .
115767961.jpg| 3| A man walking beside a house with bags .
1157855775.jpg| 0| Three people are walking on a lake shore with houses on the other side .
117478651.jpg| 2| A man wearing glasses is blowing a bubble out of bubble gum in a house .
1177949654.jpg| 3| Four people in black pants stand in front of a museum .
1181708011.jpg| 2| A woman uses a drill while another man takes her picture .
1182733666.jpg| 2| Four men use hoses to pour water while in an austere environment .
1188199432.jpg| 3| Five little kids are taking a ride in some type of amusement park .
118939364.jpg| 2| A woman with glasses uses a sewing machine .
120545125.jpg| 2| A girl demonstrating how to use a staff , in front of a class of martial artists and spectators .
1211184847.jpg| 1| Men are working on getting tiles ready to use on a building .
121335612.jpg| 2| A man wearing yellow and white uses oars to row his red boat in the water .
12142391.jpg| 0| A man in a pink plaid shirt , holds a blue object , a green object and a red object that are often used for juggling .
1218091024.jpg| 1| Two police officers look at a house from a distance with binoculars .
122958692.jpg| 2| Tennis player uses backhand in a match , possibly a doubles match .
12393802.jpg| 2| A green-shirted man with a butcher apron uses a knife to carve out the hanging carcass of a cow .
124106477.jpg| 3| Brunette uses her blue bowling ball to bowl at a bowling alley .
1257692349.jpg| 0| A varied crowd mills about ( or rough-houses ) on a public street , with lots of bicycles on display .
126238618.jpg| 1| A man , standing outside on a city street , is painting a picture of a house .
1265343716.jpg| 4| A young girl wearing a white blouse is watching .
12668600.jpg| 1| A boy experiencing and exhibit at the museum .
1283466.jpg| 4| A house is being demolished .
131114016.jpg| 2| Here is a picture of a young boy crying inside a playhouse .
1321949151.jpg| 0| Two tired children rest on couches at an art museum while the adults around them view the art .
132523566.jpg| 2| The elderly woman in house clothes is making waffles .
1332492622.jpg| 2| A woman and children navigate the balcony of an amusement ride .
133456953.jpg| 2| A girl does gymnastics on a balance beam on the beach with an amusement park and people in the background .
1336100240.jpg| 4| A young girl is playing outside her house .
134642833.jpg| 1| A small boy is sweeping the wooden deck behind a house with an over-sized broom ; a wild forest is in the back .
1351764581.jpg| 3| Firefighter uses water to extinguish a car that was on fire .
1352398363.jpg| 3| A dirty child plays in the house
1355703632.jpg| 0| Young girl playing softball with white house in background
1365896144.jpg| 0| A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table .
1370773415.jpg| 1| Two people are standing outside of a coffee house .
137431253.jpg| 1| A protester holds up a green handwritten sign denouncing the use of children as soldiers .
1387014885.jpg| 1| A crowd is gathered for some event while a woman in a flowered blouse talks with a man in a brown t-shirt .
1388970365.jpg| 3| Three dogs play in a field near a house to the right .
1391386453.jpg| 0| A young man in uniform is standing with his back to a museum case that has a classical bust on the top shelf .
1396703063.jpg| 0| A man in a blue shirt , cowboy hat and a cross neckless walking in front of a carnival or amusement park ride .
140526326.jpg| 3| A rock climber pauses to look out over the ocean .
140526327.jpg| 2| A man rock climbing pauses to calculate his route .
140770875.jpg| 1| An older man in a pink shirt uses machinery to sharpen a tool .
1408677769.jpg| 1| A woman , dressed in a yellow blouse and black panties , is playing beach volleyball .
1410193619.jpg| 4| Woman sitting on a red couch inside the house .
141186473.jpg| 2| A woman in a blue blouse is handling a pink purse .
141203926.jpg| 2| A woman in an apron is standing in a kitchen , looking confused .
1414412467.jpg| 0| A man in a colorful shirt and a lady in a white blouse sign copies of books for people .
1417031097.jpg| 0| A photo of a ride at an amusement park on an overcast day .
1417295167.jpg| 4| The man holds a drink and uses his cellphone .
14220927.jpg| 2| A man is bending down repairing a house .
1432734769.jpg| 0| Woman wearing a striped blouse sits among other women .
1441148458.jpg| 0| Construction worker in the middle of doing his job working on a house .
1443030135.jpg| 1| A girl is playing in a house between a window and a stack of shelves .
144328407.jpg| 3| A woman wearing a yellow blouse is jumping up in the air in a park .
144429279.jpg| 4| a couple walking outside of houses
144844274.jpg| 1| A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees .
145053276.jpg| 0| A woman out to dinner and drinks laughs hysterically while her friend uses her cellphone .
1454217779.jpg| 0| A young man , wearing a gray jacket , is in a museum looking at a statue of a lizard and putting his face with his tongue stuck out into the lizard 's mouth .
145645390.jpg| 1| A man is going upstairs in a museum or archaeological area .
1464745434.jpg| 2| A man in a green shirt and beige cap is standing in a household .
1464745948.jpg| 1| A woman in a white blouse holds a cigarette and talks to someone .
146684257.jpg| 1| A man wearing a life jacket uses a map while on a small boat .
1468962616.jpg| 3| A child wearing yellow goggles uses a squirt gun .
1472433625.jpg| 0| A man in a green shirt walks past two garbage cans in front of a house .
1474474514.jpg| 2| A young boy wearing Mickey Mouse clothes in a jungle gym .
1479028910.jpg| 1| A skateboarder is jumping over an obstacle in front of a white house .
148314924.jpg| 0| A man in a blue shirt and a white blindfold is hitting a pinata with a white stick at a party in front of a yellow house at nighttime .
1486273777.jpg| 3| A man holds an upset-looking baby in front of a house .
1488937076.jpg| 1| a few different colored dogs jumping around in the grass behind a house
1516714577.jpg| 0| The girl is wearing a white shirt with pink skirt , and she is standing in front of a house .
1519172943.jpg| 2| Graying white man with glasses , uses blacksmith tools .
152836785.jpg| 0| A man in blue clothing and a white turban rides a white horse past a vivid green tree and a orange and white house with purple fixtures .
1536597926.jpg| 0| Two men pause on a rock while hiking in barren terrain .
