image_name| comment_number| comment
1001545525.jpg| 0| Two men in Germany jumping over a rail at the same time without shirts .
1001573224.jpg| 0| Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window .
1001633352.jpg| 1| Four casually dressed guys jumping down a stairway outdoors with a stone wall behind them .
101362650.jpg| 0| Two people are demonstrating martial arts to a crowd and jumping over three youngsters who are crouched on the mat .
1015584366.jpg| 0| A mottled black and gray dog in a blue collar jumping over a fallen tree .
1017675163.jpg| 0| A young gymnast , jumps high in the air , while performing on a balance beam .
1020651753.jpg| 2| a black and white dog jumping in the air to get a toy .
1027211271.jpg| 0| A young woman with short blond-hair wearing jeans and a striped long-sleeved sweater jumping in midair on a skateboard with trees in the background .
1030985833.jpg| 0| The Chocolate Lab jumps too late to get the toy as the Black Lab captures it in the driveway .
1052358063.jpg| 2| A boy takes a jump on his skateboard while another boy with a skateboard watches .
1054620089.jpg| 1| A lady in a red coat , holding a bluish hand bag likely of asian descent , jumping off the ground for a snapshot .
1057089366.jpg| 0| A kid jumps off the diving board and into the swimming pool below .
1067180831.jpg| 1| A black dog is jumping up to catch a purple and green toy .
1072153132.jpg| 0| A multicolor dog jumping to catch a tennis ball in a grassy field .
1087168168.jpg| 0| A young boy jumping and a young girl sitting in an inflatable pool .
1094283901.jpg| 0| A shirtless man jumping off a large concrete structure into a river with his friends watching from the structure .
1095476286.jpg| 0| A young boy is jumping through water being sprayed up from the ground .
10957138.jpg| 0| A girl in a floral bathing suit jumping on the beach in front of the waves .
1096097967.jpg| 3| A white and black dog is jumping into a pool .
109738763.jpg| 1| Rider jumps snowmobile high in rural area .
109823395.jpg| 2| A four wheeler jumping in an empty field .
109823397.jpg| 0| A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .
1100214449.jpg| 0| A boy is jumping off the side of a running stone water fountain in front of a building .
1107246521.jpg| 3| a black dog jumping to catch a rope toy
1110208841.jpg| 1| A brown and white dog jumping up to catch a Frisbee while an audience watches .
111201721.jpg| 0| A young boy in a yellow shirt is jumping in a grassy area with a younger boy , in a white shirt , standing behind him .
1115679311.jpg| 0| A black dog runs along the beach and jumps over a wood barrior .
111908743.jpg| 3| A man in red pants jumping on a park table .
1122357785.jpg| 3| A kid with floaters jumping into a lake .
112550433.jpg| 0| A woman in an orange top and black sweatpants jumps up with her arms out in front of the ocean on the beach .
1131932671.jpg| 1| A boy jumps from one bed to another .
1132772170.jpg| 0| A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room .
1150429218.jpg| 4| A man in a skirt is jumping while juggling knives .
1159574340.jpg| 0| A child jumping into a lake in a wooded area while another child plays on the shore .
1167144956.jpg| 3| Showing one how to do a jump withe being watched .
1174525839.jpg| 0| A girl in blue is jumping on the shore as small waves approach her .
1176580356.jpg| 0| The brown and black dog is jumping up to catch a red ball .
1178705300.jpg| 0| a brown dog jumping into a pool after a bloe ball .
1179226886.jpg| 0| Five girls and one boy are in their swimsuits all in the middle of jumping into the pool .
1184440714.jpg| 0| Two teenage girls jumping in a yard , with a two story brown building in the background , while holding each others right hand .
1189977786.jpg| 0| One dog is jumping into a pool while another runs along side the pool 's edge .
1193746118.jpg| 0| A family is standing on a stone bridge and watching the father jump off , there is a forest in the background .
121335612.jpg| 4| A man in a yellow jumpsuit rowing a boat with a bird in front .
122958692.jpg| 0| A man in white playing tennis is still in midair after jumping to hit the ball .
1229756013.jpg| 1| A brown dog jumping into the air to catch a ball .
1236951314.jpg| 0| A swimming person is watching a child jump into a pool with blue water .
1236964638.jpg| 1| A child jumping into a swimming pool from the diving board .
1252396628.jpg| 2| A motorcycle racer in a red jumpsuit and helmet rides up a dirt hill .
1258371874.jpg| 0| Two individuals on a beach jumping up with their arms and legs spread wide open .
1266008699.jpg| 1| A man is jumping off of the upper level kitchen in his home .
126762293.jpg| 0| A man in a black shirt and blue pants jumps over a stack of wooden boxes .
127257426.jpg| 0| A young girl jumping off a concrete block , with her arms and hands in the air , above her head .
1279461814.jpg| 0| Two children , a boy in a blue shorts suit and a girl in a blue jumper , have a conversation in the hallway of a church .
1281282435.jpg| 1| The boys are having fun jumping off the bridge into the water .
1287982439.jpg| 1| A big brown dog is jumping in the water and has his mouth wide open .
1288909046.jpg| 0| A dog takes a leap of faith as he jumps into a pool to grab an orange toy .
128912885.jpg| 0| A white dog is jumping in the air attempting to catch a red ball .
1289142574.jpg| 3| A boy jumps from one table to another at a park .
12904242.jpg| 0| A female swimmer in a black bathing suit about to jump off the racing platform into a pool .
