image_name| comment_number| comment
12243003.jpg| 0| Four people of all different walks to life share one park bench while one man plays the guitar .
1234638761.jpg| 0| A man in a black shirt shares something with a group of girls sitting on a bench .
1399295078.jpg| 1| Two men dressed in business casual share a laugh .
1403857072.jpg| 1| Two men sitting at a shared desk on their computers .
1422951807.jpg| 3| A woman shares her meal with another .
146019208.jpg| 3| Two men share a meal on a snow covered mountain .
1499581619.jpg| 2| A man and a woman share a kiss on the beach .
1628398329.jpg| 1| Two men share a conversation in the middle of a park , behind a short fence .
1775741422.jpg| 2| Two men in tuxedos and a girl in a black formal dress share drinks together .
191003285.jpg| 1| A man wearing a black shirt and a little girl wearing an orange dress share a treat .
2135425492.jpg| 3| 5 children , 2 boys and 3 girls , share food while sitting outside of a building .
2281443699.jpg| 1| Two little girls share a coloring book and crayons while sitting together at the table .
2363092753.jpg| 1| A couple shares a kiss on the sidewalk in front of a large building .
2386358817.jpg| 2| The elderly gentleman is prepared to share information while in traditional dress .
2404173027.jpg| 0| On mass transit a woman with a black purse has fallen asleep in a shared seat .
2422898984.jpg| 1| An elderly man and a young woman share a laugh on the beach .
2474615549.jpg| 1| A man with a fist shares his ego with another man in a brown shirt .
2511798599.jpg| 1| Two young people in blue shirts share a megaphone at some kind of festival with a Greenpeace tent .
2566142607.jpg| 1| Two ladies seated at a table share a laugh .
2579699529.jpg| 3| A woman and little boy share a chair .
26217061.jpg| 4| Two straight men share a hug .
276967198.jpg| 3| Two girls share a laugh together .
297725741.jpg| 2| A couple shares a romantic moment in front of a tall statue .
3052436578.jpg| 4| A couple shares a kiss holding a bouquet .
3098707588.jpg| 4| Two men dressed up share a toast .
3153439960.jpg| 3| A man , woman , and child share a moped bike .
3156485922.jpg| 1| A group of women share a meal in someone 's home .
3199460792.jpg| 3| Two tan dogs share a blue ball while standing on a beach .
3248869467.jpg| 0| A crowd watches as two people in white share a moment in celebration with watermelon baskets , white flowers , champagne bottles and decorations in the foreground .
3266399073.jpg| 2| Patrons share a drink at nightclub .
3327036826.jpg| 1| A couple is listening to music on shared earbuds while eating .
3404408360.jpg| 1| Adults and children share in the looking at something , and some young ladies stand to the side .
3421799315.jpg| 0| Father in white shirt and khaki shorts tenderly kisses his son , seen wearing a dark red shirt and denim pants , on the head as they share a quiet moment while sitting in the doorway of a van .
3437702351.jpg| 4| Two men share their love of motorcycles .
3495224860.jpg| 0| A young lady wearing a dark blue shirt and shorts that have a scroll-like black and white pattern shares her excitement with several friends while a crowd of people are gathered in the background .
3587781729.jpg| 3| Two child share a swing in a playground .
3631136463.jpg| 3| Two dogs share a toy in a field of vegetation .
3695949492.jpg| 2| Two similar brown dogs share holding a white toy while swimming .
371139037.jpg| 1| A woman and a man , wearing black shirts , share a dinner conversation .
3723840426.jpg| 3| Two men share a laugh while in the kitchen .
3810466608.jpg| 1| A man in glasses reading a book while soda , glasses and cards share his table .
3813902547.jpg| 4| Men share an item on mini trains .
3891886294.jpg| 4| A bride and groom share a kiss .
39341489.jpg| 3| A man share a Carlsberg toast with someone .
