image_name| comment_number| comment
1043910339.jpg| 1| A boy in a red uniform is attempting to avoid getting out at home plate , while the catcher in the blue uniform is attempting to catch him .
1067180831.jpg| 0| A black and white dog is attempting to catch a yellow and purple object in a low cut yard .
110637863.jpg| 4| Rugby player lifted to attempt a score against a red team defending .
110802332.jpg| 3| A hockey player attempting to score against a goalie as a defenceman watches .
1131800850.jpg| 0| A furry dog attempts to dry itself by shaking the water off its coat .
11914981.jpg| 2| People attempting to move X-ray machine down the street .
1193547352.jpg| 0| Two climbers attempting to climb a steep , snow-covered peak , nearing the top , where two other climbers await them .
1263126002.jpg| 0| Baby with blond pigtails in yellow room attempting to climb out of green playpen .
128097991.jpg| 0| An African child attempts a headstand on the front of a boat painted blue and white in water next to a field of crops .
128912885.jpg| 0| A white dog is jumping in the air attempting to catch a red ball .
1304961697.jpg| 2| Two kids on wakeboards attempt to give one another a high-five .
1353176657.jpg| 0| a couple attempting to cross a street , while a car zooms past .
1357689954.jpg| 1| A boy is attempting to rock-climb a prefabricated wall .
1358089136.jpg| 1| A man is attempting to surf down a hill made of sand on a sunny day .
136639119.jpg| 0| A climber is attempting to climb around an overhang above the woods .
1402640441.jpg| 0| The little boy in red trunks is attempting to catch a soccer ball that is coming towards him .
14107151.jpg| 0| A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus .
143684568.jpg| 0| A person stands on the top of a cliff as another attempts to climb it .
1465531335.jpg| 3| A little boy attempts to fix his bike .
1466307489.jpg| 0| Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch .
1479028910.jpg| 2| A skateboarder attempts to do a trick over a homemade ramp .
1501438486.jpg| 0| A football player in a red jersey is tackling a football player in a white jersey who is attempting to throw the ball .
1553023640.jpg| 0| A young blond-haired boy wearing a striped shirt attempting to lift a large pumpkin from the pumpkin patch .
1557838421.jpg| 2| Two large dogs attempt to bite each other playfully .
1559709077.jpg| 0| A man attempts to fix a bike wheel on the side of a street near several motorbikes .
1592910015.jpg| 1| A kid attempting to squeeze through a metal fence .
1604212051.jpg| 1| At sunset , a young male is attempting a skateboard trick .
1616482811.jpg| 4| Man attempting to fix something .
16396183.jpg| 3| Two men needed to read the directions while attempting to build an object .
1689265814.jpg| 2| A street performer hula-hoops while singing in attempt to earn money from passer-bys .
1691038839.jpg| 2| A goalie attempts to block a puck hit by a player at an ice hockey game .
16933558.jpg| 3| Two high school boys attempt to do a French kiss .
171486070.jpg| 0| The drunk man in the gray shirt is attempting to drill into a keg of beer , while another keg awaits .
1771490732.jpg| 1| Two teammates attempt to convert a soccer goal past the goalie .
1829597760.jpg| 2| A martial arts student attempts to deliver a kick to his sparring partner as fellow students look on .
185006469.jpg| 0| A man with a dropped alcoholic beverage has fallen on the sidewalk while his female companion is attempting to help him up with a smile on her face .
1858123511.jpg| 0| Asian workers , attempting to clean up piles of rubble .
1989609.jpg| 3| Man in a blue jumpsuit attempts to repair an escalator .
1991806812.jpg| 0| A fighter attempts to kick another fighter while the other fighter blocks his kick .
1998255400.jpg| 1| a dog attempting to drink from an outdoor water faucet
