image_name| comment_number| comment
106514190.jpg| 4| A skier pauses on a mountaintop .
140526326.jpg| 3| A rock climber pauses to look out over the ocean .
140526327.jpg| 2| A man rock climbing pauses to calculate his route .
1536597926.jpg| 0| Two men pause on a rock while hiking in barren terrain .
179686689.jpg| 0| Two people have paused near a table and chairs to examine something at their feet in front of a tudor style building .
1925838315.jpg| 1| A retail professional pauses while interacting with customers .
2003663004.jpg| 3| A football player pauses during a game .
2040964486.jpg| 2| Construction is paused after steamroller flattens the ground .
2069390245.jpg| 3| A cook in a green apron pauses for a moment beside an outdoor grill .
2097403787.jpg| 3| The traveller pauses in front of the mountain view .
2209610692.jpg| 2| A mother and daughter pause their Monopoly game long enough to smile at the camera .
2232822316.jpg| 4| Two people carrying water bottles pause at a market stall .
226481576.jpg| 3| An attractive young New York City policewoman pauses on the sidewalk .
228879479.jpg| 0| Two men with red shirts and yellow aprons stand in front of a wall of colorful stuffed animals while two women pause at the table in front of it .
23012662.jpg| 4| Blond tennis player pauses to view the crowd .
2421824693.jpg| 2| A young man pauses to examine the image on his camera .
2446255439.jpg| 0| A young child wearing a striped pastel shirt pauses on the sidewalk while eating her soft-serve ice cream with rainbow sprinkles on top .
2502975562.jpg| 3| An elderly gentleman pauses for a photograph .
2972245986.jpg| 3| A woman dressed in white pauses while reading her book .
3085517960.jpg| 2| Seven hikers pause on a path while their leader directs their attention ahead .
3318564834.jpg| 0| A boy pauses in drawing on a white balloon to smile at the camera , and the girl next to him also smiles at the camera .
3690159129.jpg| 3| A rollerblader pauses at the top of a skate ramp .
3799845307.jpg| 3| A male paused in thought while painting a picture .
381754795.jpg| 2| Young saxophone players wait during a pause in a performance .
3864134621.jpg| 2| A boy wearing a helmet pauses on the ground while rollerblading .
388747389.jpg| 0| An older man in shorts , showing healthy-looking legs , astride a bicycle , pauses at an intersection
4242038325.jpg| 2| Soccer players pause a game because a player in white uniform is hurt on the field .
4254863635.jpg| 4| A construction worker pauses to wipe sweat from his brow .
444409928.jpg| 0| A young girl wearing a heavy blue coat pauses to look at the ripples her foot has made in a puddle on a paved road .
4444724598.jpg| 0| A woman in a black dress crosses the street while the other woman with a mobile phone on her ear pauses while crossing the street .
4553696388.jpg| 0| In a black leather coat , a man waiting for the subway to come pauses to look up from his book to check the oncoming track .
4752790409.jpg| 4| A young woman in green sunglasses pauses while sketching outside .
4763056591.jpg| 1| A house painter in clothes covered in paint pauses to look at the camera .
4782307890.jpg| 0| A man in a violet sweater and black brimmed hat pauses on a crowded sidewalk to take a photo of the photographer .
4785056855.jpg| 1| A man an woman pause while walking up stone steps so she can show him photos on a digital camera .
4792868400.jpg| 2| A group of people pause to review a painting at a museum .
4801623756.jpg| 1| A couple on a silver scooter pause near a group of four people on the street .
4831015865.jpg| 4| Three hikers pause while one takes out a cellphone device .
4850906257.jpg| 0| A young blond , male tourist in an orange shirt , carrying his camera , pauses on a busy sidewalk .
4863999220.jpg| 0| A woman pauses to look at a window display where an extremely over-sized black , tan , and white beagle that 's licking its nose is framed between two mannequins wearing tan jackets and blue jeans .
4886839805.jpg| 0| Two athletic-looking young men with wet hair and wearing swimming trunks appear to pause after a swimming event .
4898769564.jpg| 2| Three friends pause for a photo by the water .
494792770.jpg| 4| A dog pauses in the bushes .
506115200.jpg| 0| A lady with red-hair and a white jacket pauses to look at her shopping list in the milk section of a grocery store .
5069687927.jpg| 1| A fisherman pauses to look into the camera as he works with his catch .
508958120.jpg| 4| The couple pauses atop a rocky overlook .
524310507.jpg| 3| The truck driver pauses for a photo opportunity .
5243894354.jpg| 2| A woman is paused in a crowd , as she carries a tray on her head .
5468626430.jpg| 1| A hiker in snowshoes out for a walk in the snow pauses to look at the camera .
5543458745.jpg| 2| A lady that has been performing on stage with a mic and guitar pauses to kiss the head of a child .
572149383.jpg| 4| A worker pauses while clearing vegetation .
621668012.jpg| 2| A costumed Asian man pauses for a picture at a reenactment .
6371136393.jpg| 4| Two men are running in some sort of marathon , one man pauses while running to wipe the sweat from his face .
6532234215.jpg| 1| Female musician pauses her guitar playing to enjoy a moment during a performance .
6545162935.jpg| 4| A competitive biker pauses on the course .
699448056.jpg| 0| A man in a blue plaid shirt and blue jeans , wearing a black helmet , pauses to drink water next to a large blue steel corrugated tube .
7353914844.jpg| 0| Three kayakers in helmets and life vests held in place by their oars in a river pause for a photo opportunity with one kayak perpendicularly over another the third apart .
75953797.jpg| 3| A smiling fireman pauses in his work to pose for a camera .
7632424360.jpg| 1| A pause in a speech at the Baseball Hall of Fame caused by , what appears to be , an emotional moment .
8117746605.jpg| 4| Two players pause to enjoy the moment .
893808757.jpg| 1| Construction worker pauses to speak with coworker in a building undergoing construction .
