image_name| comment_number| comment
1017675163.jpg| 0| A young gymnast , jumps high in the air , while performing on a balance beam .
104669470.jpg| 0| A woman with flowers in her hair balances a large bowl of assorted fruits on her head .
109656696.jpg| 0| A girl in a polka dotted blue jean dress walks barefoot on a balance beam .
131853788.jpg| 0| A young boy is playing on a piece of playground equipment that features tires which he must step in and out of , while keeping his balance .
133456953.jpg| 1| A girl is doing a handstand on a blue balance beam with her legs spread apart and a boardwalk in the distance .
1352410176.jpg| 4| A young girl balances on wooden pylons at the beach .
1425529973.jpg| 3| A man in a white shirt balances on water-filled tanks containing crabs and fish .
1448065625.jpg| 3| Woman balances a pie on her head and looks up into camera
149110905.jpg| 0| A man in a yellow shirt and blue pants balances himself on a log behind another man in a light blue shirt and shorts that are light blue and yellow that is also balancing himself .
1777816180.jpg| 0| The little boy walks carefully down the rocks holding his arms out to balance himself .
182825639.jpg| 1| A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick .
1877018139.jpg| 3| Two shirtless men balance on scaffolding .
189374296.jpg| 0| A female gymnast wearing a red leotard on a balance beam with arms raised over her head .
191003284.jpg| 0| A man helps a young girl balance on a bicycle that is too big for her .
1918573100.jpg| 1| A black and white dog balances on a wooden plank .
2068465241.jpg| 1| A little girl in a blue and pink outfit is walking on a balance beam with the aid of woman standing to her left .
21138719.jpg| 0| Man in black pants and vest balances between to pillars , holding two flaming torches in his right hand .
2117904671.jpg| 1| A construction worker balances high up as he guides beams into place .
2118681002.jpg| 4| A solitary man balanced on scaffolding high above the city .
2169067981.jpg| 3| A child balances on a chair with one arm .
2185734339.jpg| 0| A young girl dressed in a purple leotard , practicing on a gymnastics balance beam .
2215136723.jpg| 1| A young child wearing orange balances on a snowy ledge .
2294913223.jpg| 2| A young man balances himself on one hand on a platform .
2302816463.jpg| 2| A man in red tights balances on a beam with his legs in the air .
2310972631.jpg| 4| A young girl balances herself on a concrete retaining wall .
236819162.jpg| 0| A man carries two bundles on a pole balanced over his shoulder while walking down a staircase in the fog .
2399665042.jpg| 2| A boy with a dish of food balanced on his head sits next to another boy in a green jacket .
2402762193.jpg| 3| Several girls in ballet outfits posing at a balance bar .
2446012371.jpg| 0| A man dressed as an angel balances a woman dressed as an angel on his thighs while she hands out papers to people passing on the sidewalk .
2446021729.jpg| 0| Young female in a white outfit with angel wings balances a juggling bat on her chin while a young male in a red clown nose hits a ball of the bat with another bat .
2454978374.jpg| 2| small blond girl balances on one foot on a sandy rock while man and woman walk away in the background
2455286250.jpg| 2| A girl in a sports outfit balances a soccer ball on her head .
2459969265.jpg| 4| A young boy balances on top of a rock on a sunny day near a lake .
2470493181.jpg| 1| Two boys are standing on a balance beam while playing with a green rope .
247341893.jpg| 0| Man in hat shorts and t-shirt carries wood in two baskets balanced on his shoulders
250406927.jpg| 2| a black dog balances a soccer ball on its nose .
2575887239.jpg| 2| A man wearing a yellow shirt balances himself on a raised chain link .
2633388235.jpg| 4| A construction worker balances on scaffolding .
2685752892.jpg| 1| A young man on a bike balances one wheel on the edge of a fountain in a city park .
2696129516.jpg| 3| Young barefoot girl begins to lose balance .
2715064456.jpg| 0| Inside a mostly empty warehouse-like building , an elephant impossibly balances itself on its trunk as a man watches from nearby .
2715498311.jpg| 2| A young man tries to balance a toddler on the front of his purple bike .
2721004585.jpg| 3| The rider throws his hand up for balance as the brown horse bucks .
2755595842.jpg| 0| The two bare feet of gymnast are seen balancing atop a large , red balance ball at a public event .
2814028429.jpg| 1| A boy tries to keep his balance while standing on two floating devices while two others watch .
2826574228.jpg| 2| A woman balances on a stump while a man takes her picture .
2902661518.jpg| 0| A bald headed man in black balances his skateboard on a cement wall and his shadow follows .
29339871.jpg| 0| Two young men , one in blue and one in red , stand balanced on two red wooden beams .
2950637275.jpg| 2| The boy in the black hat balanced his body on one hand .
302915813.jpg| 1| Clad in galoshes she balances making quick work of the task at hand .
3047143840.jpg| 2| Two young girls , one in black and one in blue , are practicing on balance beams .
3178460509.jpg| 0| A gray-haired woman in a blue dress coat with snowflakes on it balances something on her head .
3191805046.jpg| 3| Snowboarder balances on low , wooden structure in snow .
3191828851.jpg| 1| A young child is trying to balance on a bench in the park .
3211210739.jpg| 0| A young man is running and performing a trick over a balance beam .
3286262286.jpg| 0| A woman with a flower in her hair and white gloves balances a glass bowl with water on her head .
33497646.jpg| 0| A carefully balanced male stands on one foot near a clean ocean beach area .
3351586010.jpg| 0| A young inline skater balances with outstretched arms as he skates over the pavement .
3351596152.jpg| 0| The skateboarder in the white shirt balances on the ledge as the others look on in the background .
3367204560.jpg| 0| Baseball game where a runner is caught off balance trying to stop at the base and avoiding a nearby player wanting to tag them out .
3373243733.jpg| 0| A person rides their bicycle onto a rock and balances on one wheel .
