image_name| comment_number| comment
111061041.jpg| 1| Man in black hat teaching another man tennis on a fenced in tennis court .
1121053156.jpg| 0| a child and a young adult the adult is maybe demonstrating how to do something to teach the young child
1175268298.jpg| 0| A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them .
1248747267.jpg| 3| A man and a woman are holding a sign that says teaching children .
1306824952.jpg| 1| A teacher and three of her students all enjoy a small dose of learning through technology .
1343787097.jpg| 3| Crowd of children presenting the American flag what looks like their teachers .
1409041007.jpg| 4| The cook is getting ready to teach a class .
1535963458.jpg| 2| A teacher showing her students something on a projector screen .
1559968723.jpg| 1| Parents teaching a young child how to ice skate .
1801283994.jpg| 0| A Father is observing his son , Kurt to see if his teaching prevents Kurt from cutting himself as he shave with a razor for the first time .
18638962.jpg| 0| Young boys and girls practice martial arts while being graded by peers and teachers sitting around the mats in a dojo .
1924261173.jpg| 2| A teacher pointed out the Library details on the overhead projector screen .
1925066432.jpg| 4| A teacher is explaining answers to a student from a book .
1937816088.jpg| 4| A man on YouTube teaching a class .
2063399864.jpg| 2| A mother teaches her two young boys to fish off of a rocky coast into very blue water .
2078709661.jpg| 2| Two women are teaching in front of a classroom of young children .
2104091463.jpg| 0| A ballerina teacher is showing a young girl how to position herself .
212857743.jpg| 0| Children at daycare playing on rings , and poles , one parent standing and holding her child and one teacher is sitting on the bench watching the others play .
2209317.jpg| 4| A man teaches a small class .
221586389.jpg| 1| A man is standing in front of a classroom full of students teaching about Brazil
2250479700.jpg| 2| A girl in a pink shirt is teaching a young man in a striped sweater how to knit .
228447922.jpg| 0| Three adults and one small boy are working in a kitchen where one of the men is teaching the boy how to shape bread .
2358816385.jpg| 1| A male teacher talks to his very young female music students as they hold their instruments and look at their sheet music .
2390286467.jpg| 0| college men and woman sitting at a meeting in a room with a teacher while one of the men is standing and explaining something .
2447754764.jpg| 4| The man is teaching the others about the piano .
245815603.jpg| 4| A father is teaching his son how to ride a bicycle .
2511782353.jpg| 2| Mom is teaching her baby how to write as she signs a poster .
256405548.jpg| 0| Swimming instructors teaching young girls how to float in a pool .
2572604969.jpg| 2| African children are being taught by a teacher .
2572988623.jpg| 4| Three students are listening to their teacher .
2581472438.jpg| 1| A man in a red button-down shirt is teaching a class in a classroom with blue painted walls .
2581690718.jpg| 3| A teacher is fixing a little student 's hair .
2596474836.jpg| 0| A woman in a white swim cap teaches a toddler how to swim in a swimming pool .
2620756624.jpg| 4| Man teaching his son on how to train an owl .
2631290870.jpg| 2| A woman teaching a young girl not to be afraid of puppies .
2652207781.jpg| 0| a latino teacher wearing a green shirt is trying to throw a dart in his classroom .
2653493856.jpg| 0| The older male wearing a green shirt and shorts with black hair is teaching the younger male , wearing a graphic tee with blond-hair how to play a game , called bump off .
2677377747.jpg| 4| The teacher reads a book to the class .
2750741104.jpg| 2| Little girl trying to teach her baby brother to play ball as Dad watches .
2752265504.jpg| 3| A man teaches a little boy about fish and fishing .
2759622561.jpg| 1| A teacher at the front of a small blackboard opening a book for a class of young children .
2759625199.jpg| 0| A class with many children sitting down listening to the teacher who is wearing a black shirt and blue jeans .
2760560588.jpg| 1| A teacher , wearing a checkered shirts , writes on the chalkboard .
2862721322.jpg| 1| Here is a picture of an Asian teacher taking pictures of graduation .
2885861465.jpg| 2| Children and teacher keeping busy with arts and crafts during class .
3043908909.jpg| 1| A teacher is standing in front of a small class while being filmed
3097969438.jpg| 0| A class of young students sit on benches and listen to their teacher read .
3101442804.jpg| 0| Middle-age students sitting in rows of tables listening to a teacher sitting in front of room behind desk .
3135826945.jpg| 2| A woman teaches a young boy about babies through a book .
3178387943.jpg| 3| An instructor is teaching kids to do something .
318309199.jpg| 1| Asian man and his two male children trying to teach his children how to bowl .
3217910740.jpg| 0| Children sit in front of a computer while their teacher instructs them .
3240470193.jpg| 3| A African teacher , smiling , while working with baby on back .
3260428543.jpg| 1| Kids running in gym class with their teacher .
3273435238.jpg| 0| A father and son explore a rocky shore , as father teaches son basic snorkel techniques .
3288173388.jpg| 0| The man writes something on the chalkboard to teach the girl who is standing next to him .
3303155124.jpg| 1| An older lady teacher talking to young students who are in uniform in front of the classroom building .
3313869283.jpg| 4| Students are laughing with teacher .
33143662.jpg| 2| A classroom full of men , with the teacher up front .
3315470634.jpg| 1| The teacher is getting a little too friendly with his student and is looking down her shirt .
3320680380.jpg| 0| The ski instructor is teaching the little girl how to bend her knees and stand on her ski 's .
3335049445.jpg| 4| a teacher teaching a class
3342483199.jpg| 2| A father is teaching his son how to ride his first bike .
3374054694.jpg| 2| a woman teaches a dog to jump for treats , outside on the grass .
3415311628.jpg| 1| Old man teaching little kid to drive .
3424861467.jpg| 4| A woman is teaching a kid while cutting .
3433259846.jpg| 0| A woman teaching a ballet class composed of small children holding colourful scarves .
3465353601.jpg| 3| A teacher helping a student at a computer station .
3498423815.jpg| 0| A boy teaches a smaller boy wearing a helmet how to ride a bike .
3499641634.jpg| 0| A lady teacher warning her students about their behavior in a museum setting , and inviting them to be quite .
3504913634.jpg| 1| A woman with glasses is teaching a class on a stage .
3514281858.jpg| 3| women with puppet teaching a class on young students
3533145793.jpg| 3| A woman teaches yoga to kids at an outdoor festival .
3548411777.jpg| 0| A woman teaching or telling a story to a group of children in a classroom .
3549222244.jpg| 3| Two male teachers lead a group of young children in exercise .
3558251719.jpg| 0| The man has a dog on a leash and appears to be teaching it to stand on its hind legs .
3572864628.jpg| 2| A US Army soldier teaches a student how to treat wounds
3595795231.jpg| 0| A young girl making an arts and crafts project as a teacher looks over the table .
3595795327.jpg| 0| Some school teachers are doing crafts and the others are discussing something in a colorful room .
3609027309.jpg| 2| Group of people teach a little boy in a red shirt and sneakers how to dance .
3662271861.jpg| 1| Ballet class performance with teacher nearby helping them remember their moves on stage .
3712463209.jpg| 3| A man teaching his toddler how to fix the chain on a bicycle .
3720932219.jpg| 4| teacher , with her students .
3787108012.jpg| 2| The teacher demonstrates a story with pictures on a chalkboard .
3795409752.jpg| 1| A teacher teaching about folic acid and how it helps neurulation .
3799847884.jpg| 3| A teacher in white and a little girl wearing a yellow dress playing with building block .
3803116389.jpg| 2| Several Students watch a teacher in art class .
3858724345.jpg| 0| People are in the swimming pool and the adults are teaching the kids how to swim .
3858745961.jpg| 4| The professor is teaching to their students .
3863054776.jpg| 0| A female teacher is pointing something out to a young female student seated at a school desk .
392172670.jpg| 0| A group of young Oriental children gather around their teacher as she shows them how to complete a task .
3957762825.jpg| 0| Students are sitting in a classroom listening to six people who are teaching .
4053707091.jpg| 0| Father teaches her daughter to cook on a camping trip .
4069607034.jpg| 1| Four young school boys with blue sweaters on standing and talking with their teacher .
4076675949.jpg| 3| An Asian man holding a piece of paper teaching a class .
4132372244.jpg| 2| people in a class receiving instructions from a teacher .
4166059793.jpg| 2| A teacher instructing young children in a classroom .
4166066769.jpg| 2| Young students sit in a circle and half pay attention to the teacher telling a story .
4195280723.jpg| 3| 5 students are listening to a lesson by a teacher
423140781.jpg| 0| Here is a picture of Asian dancers performing a new dance in front of their class and teacher .
424830334.jpg| 3| A mother , teaching her baby girl .
4260498576.jpg| 2| A professor teaches a group of mixed older students in a classroom .
4268878033.jpg| 1| An older white man teaching to Indian students wearing blue while their teacher watches .
427082246.jpg| 3| Man in yellow jacket teaching his black dog to do a trick .
4297527221.jpg| 4| A teacher helping a little girl with a machine .
4329176590.jpg| 2| Students in a classroom gather around a teacher and pay attention .
4334332560.jpg| 4| Asian little kids in a school waiting for a teacher .
4348808646.jpg| 0| A woman teaching a young boy how to use a pottery wheel in an art class .
4398362068.jpg| 1| Students sit on the floor with their papers around their teacher .
4410308811.jpg| 4| An Asian teaches a lesson to the class .
4410353491.jpg| 4| Asian teacher speaks to students .
4410366569.jpg| 2| A teacher assists a student in a computer lab .
4411155296.jpg| 4| The Asian teacher is holding the book .
4444783987.jpg| 0| Class full of African students sitting in blue desks with teacher in the front of the classroom .
4634392868.jpg| 4| Guy performing and teaching Middle Eastern Dancing .
4636392873.jpg| 4| A teacher in a suit tells jokes to students .
4669422426.jpg| 0| A teacher standing up in front of her students in a classroom .
4699396026.jpg| 4| Several Asian children walking with two teachers .
4711903148.jpg| 2| A father teaching his son to ride a tricycle in a garage - both are squatting looking at the tricycle .
4728572309.jpg| 1| A group of children listening to a teacher read a story in the library .
4752196886.jpg| 2| A yoga instructor teaching a yoga class or friends doing yoga .
4752961136.jpg| 2| A teacher getting his students ready for a swim lesson .
4766071641.jpg| 4| man teaching toddlers a book in classroom
4773842539.jpg| 4| The kids are listening to their teacher .
4774482282.jpg| 2| A man and a woman teaching in front of kids who were sitting on the floor as kids raise their hands .
4791332465.jpg| 4| A soldier is teaching kids how to handle a gun .
4855810908.jpg| 2| A man teaches young children about fixing bicycles in a park .
4901112400.jpg| 0| A teacher stands in front of a projector and a student at the front of the class has her hand raised .
4904276466.jpg| 0| A tanned male surf instructor wearing a black long-sleeved rash guard and surf shift holding a board and teaching a young white redheaded female wearing a red rash guard and surf shirt .
4945925484.jpg| 1| A girl in a purple coat ignores the instructions of her teacher while her classmate in yellow listen .
5016198622.jpg| 1| A father is teaching a his daughter how to surf , although she is having difficulties .
5158576367.jpg| 2| A father is teaching his daughter how to swim in a lake .
5250368045.jpg| 1| A young man , holding a book , is teaching in front of a blackboard in a hut .
