image_name| comment_number| comment
1235681222.jpg| 3| Three people sit waiting in a lobby .
209073498.jpg| 2| Man in a yellow usa shirt is sitting outside of a lobby entrance .
2226534154.jpg| 1| A woman in a purple dress plays with her hair while waiting in a lobby .
2234842557.jpg| 2| Two men gather in the lobby of a building .
2236059848.jpg| 0| Several people are talking while they stand or sit in a lobby of a restaurant .
2257332250.jpg| 0| A young man is playing electric guitar in a building 's common area or lobby .
237650533.jpg| 1| A group of Asian girls , dressed in maroon gowns , are sitting in a lobby .
2380093030.jpg| 0| A bridesmaid with a smile holding a vase and bouquet of flowers looking towards the newlyweds dancing in the lobby .
2616224337.jpg| 1| Three people are sitting sipping drinks in a lobby , while other people are behind them talking .
2849842834.jpg| 0| Five women in dresses standing in a lobby talking .
289146119.jpg| 0| A man wearing a white shirt and black apron , mopping the floor in the lobby of what looks like a museum .
3067467271.jpg| 1| A group of older men sit and stand in the lobby of a building .
327508059.jpg| 1| A man is holding a pile of newspapers in a lobby , and a woman next to him has taken one of the newspapers and is smiling .
337605969.jpg| 4| A young couple is relaxing in a lobby .
3422979565.jpg| 1| Many people look at art in the main lobby of a museum .
3483392163.jpg| 1| Male singers in robes and women singers in long ethnic dresses and white blouses perform in a building lobby wile lead by a man with a drum
3556944378.jpg| 0| A man with a very large backpack on his back walks through a large lobby filled with people .
4093460759.jpg| 4| Three girls talking in a lobby .
4339049202.jpg| 1| A group of children standing around a statue in a lobby .
4368364278.jpg| 0| A man and a woman , both holding packets , talk to two seated men in a well-lit lobby area .
4540109233.jpg| 0| people walking through lobby with patches of daylight and shadow reflections .
4616477003.jpg| 0| A young girl in a hotel lobby is balancing a game of wooden blocks on a table .
4743341756.jpg| 3| Asian girl holding a teddy bear waiting in a lobby .
4783260890.jpg| 0| A man and woman are about to walk down a lobby hallway .
4814940404.jpg| 3| Man with backpack hanging a sign on a pole in a lobby .
5791070.jpg| 4| A man is dressed as a movie character holding a gun in the lobby of a movie theater .
6221186953.jpg| 2| A male and a female are reviewing papers at a hotel lobby desk .
688210930.jpg| 3| A figure in blue robes walks around in a hotel lobby .
81370406.jpg| 0| A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby with doors behind her .
