image_name| comment_number| comment
10002456.jpg| 2| Two men working on a machine wearing hard hats .
100652400.jpg| 3| A construction worker is standing in the street and holding a red flag .
1010087179.jpg| 1| Older man working in a factory not looking too excited about the photograph .
1010087623.jpg| 0| A caucasian man wearing a short-sleeved black shirt and a dark-skinned woman wearing a sleeveless dress are working at a conveyor .
1015118661.jpg| 1| A little boy is standing on the street while a man in overalls is working on a stone wall .
101669240.jpg| 4| Man on skis looking at artwork for sale in the snow
102860573.jpg| 0| A construction site on a street with three men working .
10287332.jpg| 2| Three men , one on a ladder , work on a roof .
103625356.jpg| 1| A man in a baseball cap works to spread cement behind a line of yellow caution tape .
1044798682.jpg| 3| Man works on top of scaffolding .
104700891.jpg| 0| A man wearing a gray jacket and blue work pants is standing in a hole in the ground
1047921035.jpg| 4| Steam rises from a large outdoor vat as two workers look on .
1055753357.jpg| 0| Two construction workers are sitting up on the side of a building .
106300392.jpg| 1| There are two workers , one on a ladder , against a blue wall with a yellow-and-black stripe .
106356264.jpg| 0| A newsstand so packed with magazines , candy and coke-a-cola products that the smiling woman working behind the counter is easy to miss .
10637120.jpg| 1| A worker wearing a hard hat watching a large machine dig a trench in the dry dirt .
1071201387.jpg| 4| A construction worker holds a sign about bicycling .
107936523.jpg| 1| A man in workman 's gear is welding an I beam above a chain link fence .
108149945.jpg| 3| Men at work shoveling snow from a rail track .
1081595465.jpg| 0| A group of construction workers dressed in orange safety vest sit on the ground assembling a railroad track .
1082110795.jpg| 0| Two gentlemen in baseball caps and shirts , work on the engine of an old , rusted VW beetle .
1082223338.jpg| 1| woman with blue gloves working on the sidewalk with some cleaner
1082478946.jpg| 0| There are workers laying out the tracks for a trolley .
1082608010.jpg| 0| A construction worker in a neon vest is working with electrical equipment while sparks fly .
10863862.jpg| 0| An older , male construction worker wearing a yellow vest climbing down from the roof of a building onto scaffolding .
1089059626.jpg| 1| A man working diligently while sitting at a table .
1089354362.jpg| 1| A woman in a green shirt and jeans kneels on a stoop with coffee in hand , her purse beside her and a large door behind her , as she fills out paperwork .
108957912.jpg| 0| People walk across a street as utility workers fix a light .
10919429.jpg| 1| A male in a black shirt , and black pants , working on the engine of an old , green antique automobile , with a yellow gas canister sitting on the grass .
1094606832.jpg| 1| A woman wearing a brown headscarf works at a sewing machine .
1095109931.jpg| 2| A girl working at a farm market selling peppers .
109741554.jpg| 3| Two people working on removing snow from a roof .
1101207553.jpg| 1| Two dock workers and small boat guiding a cruise ship to place to tie up on dock .
110647073.jpg| 1| A group of workers in the desert , two with wheel barrels and two just standing around .
111069375.jpg| 2| A male and female fire performer , work their craft in front of an audience .
111285749.jpg| 3| There are four Eastern guys working on and hanging pictures of humans .
1121053156.jpg| 4| A father and son working on a boat .
11214205.jpg| 0| Men with reflective safety jackets on are working on a street intersection with many orange reflective cones .
11214370.jpg| 0| A man in jeans and a yellow safety jacket is working on bricks in the ground .
11214470.jpg| 0| Two men in construction vests are working on the side of a street with machines .
11220707.jpg| 0| A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat .
112411540.jpg| 3| A pleasant young man working at a jewelry store .
112550433.jpg| 3| A female works out near the ocean side .
112604461.jpg| 0| Two men work together to attach pieces of wood in a room set up for carpentry .
1131883759.jpg| 1| A small whole is being drilled into a white piece of plastic while being held down securely on a workbench .
11382381.jpg| 0| A woman wearing a green tank top is working on a horse 's shoe .
1145145003.jpg| 2| The woman tries to hide from work under a black sweatshirt , but her red corduroy pants give her away .
1145755142.jpg| 1| 4 men are working on ladders cutting off tree branches .
1145810912.jpg| 0| A boy works on a log that he is using for a project .
1148889628.jpg| 0| A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop .
115275671.jpg| 4| A Caucasian male is performing yard work outside a building .
115275691.jpg| 0| An elderly man holding a pitchfork and doing some yard work .
1153857697.jpg| 4| Employees of a park discussing work .
115767961.jpg| 2| A pilot in his uniform carrying luggage on his way to work .
1158505981.jpg| 3| People are engaged in worked involving laptops .
116021030.jpg| 2| A worker operates machinery on a cold day .
116450583.jpg| 1| A man in a safety vest is kneeling down and working on a train .
116457850.jpg| 0| Four men working putting a tree into the ground , two are looking away , while the other two are shoveling the tree into the ground .
116569042.jpg| 0| Construction workers standing on top of a piece of machinery .
116569046.jpg| 2| Construction workers standing outside looking at wires above them .
116976749.jpg| 0| Metal worker in protective gear and welding face mask works on weld .
117956563.jpg| 0| Restaurant workers smile as they take a break , gathered around a huge copper bowl in the kitchen .
118707970.jpg| 0| A man in a blue workers outfit with a yellow construction hat examines the side of a brick building from the top of a ladder .
118708295.jpg| 0| Construction workers wearing bright orange suits are working on a road in the rain .
118802644.jpg| 0| Two men in black clothes at a meat market showing a red meat while workers in blue look on .
118865844.jpg| 2| A lady with blond-hair and glasses works hard to clean up her table .
118939861.jpg| 0| Two bald men in a bedroom with one man working on a desktop computer and the observing while seated on the bed next to him .
1190951807.jpg| 2| Two workers toil in a smelting factory .
1191939974.jpg| 0| A man wearing a construction hat and gloves works with machinery .
1196432301.jpg| 0| A half dozen construction workers stand beside a large piece of equipment .
1211184847.jpg| 0| Several men are working on tiles together while sitting on the floor .
122188825.jpg| 0| A construction worker in a yellow vest digs in the street while a second worker looks on .
122189647.jpg| 0| Three men with yellow vests doing work on the side of a street with three blue and white trucks nearby .
122190424.jpg| 1| A construction crew working at several spots on the road .
122202217.jpg| 2| A man with red-hair working on his bicycle .
1223671563.jpg| 0| Construction workers working on a highway at night as people look to see what they are doing .
122868800.jpg| 0| Two people are working the one guy is measuring and the other guy is watching
123244147.jpg| 3| This machine is working in the dirt .
123628218.jpg| 0| Three people , one with a black shirt , one with a navy blue jacket , and one with a red t-shirt , working in an office with a large messy bookshelf .
12393802.jpg| 1| Two men work in a butcher shop ; one cuts the meat from a butchered cow , while the other hoses the floor .
1246863003.jpg| 1| Three men work quickly preparing food in the kitchen of an upper-class Chinese restaurant .
1251583490.jpg| 1| A shirtless man wearing a black hat and a scarf works on an anvil .
1254659.jpg| 3| Two workers in a mongolian bbq restaurant .
1259627071.jpg| 0| There are about a dozen of men in work clothes that are getting directions for a task .
126227418.jpg| 4| A man working on a circuit board
1269021329.jpg| 0| A woman works on a piece of computer equipment , while surrounded by a variety of mechanical and computer equipment , in what appears to be some type of laboratory workroom .
1269022629.jpg| 1| A man wearing white gloves is working in a lab .
1269844288.jpg| 4| people in the ground maybe working
127146749.jpg| 1| This is a railroad engineer working on a green and red tourism train in a theme park .
127332812.jpg| 0| An native-looking older man is sitting and working on making an item that looks to be similar to his hat or bag which is beside him .
12736326.jpg| 3| Waitress working in a restaurant cutting watermelon .
1292033319.jpg| 4| A man and a woman work in their garden .
129269068.jpg| 0| A man in a dirty hat and sweater works on a remodeling project .
129474628.jpg| 3| workers at Roppolo 's pizzeria busy at work .
1296395998.jpg| 3| Numerous Asian people working behind a counter .
129978192.jpg| 1| A young woman wearing a gray shawl is sitting outside working on creating textile .
13042995.jpg| 0| A dozen workers wearing uniforms & sanitation hats are working on an assembly line in a factory .
1306080718.jpg| 0| A worker is sweeping off a sidewalk 302 miles from Liverpool .
13061918.jpg| 3| Two male worker talking outside their building .
131254736.jpg| 2| A railroad worker is checking the tracks .
132056499.jpg| 3| A maintenance worker walking past a statue .
1323858296.jpg| 0| Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men 's dress shoes in front of him .
1324673652.jpg| 2| A man wearing a jacket working hard in a field .
1325756278.jpg| 1| A bike rider wearing a red shirt and black shorts is attended to by city workers .
1325846369.jpg| 2| A worker stands on a scaffolding to repair a brick building .
132717787.jpg| 1| People working in front and behind a really nice counter with black tile .
132935994.jpg| 1| An older fireman with an orange work suit holding a brown water hose .
133280430.jpg| 2| Three men in work-related uniforms standing next to a building .
1336600636.jpg| 4| One lady working at a convenience store .
1338243125.jpg| 1| A man in blue pants is working in a factory .
135426024.jpg| 0| Three workers in fluorescent orange clothing cleaning the subway tracks .
135515207.jpg| 0| A man in a camouflage shirt mows a small yard while another man and woman who are also performing yard work look on .
1355224458.jpg| 4| A worker burning some material as he squats .
135992929.jpg| 4| 3pm and struggling to stay awake at work .
1362206741.jpg| 0| A woman works at her computer inside a large office housing several rows of desks .
1363343745.jpg| 0| Two men in life jackets working on a jet ski while a small boy in a life jacket and a woman look on .
1364148267.jpg| 1| A man in an orange raincoat is discussing something with another man wearing work clothes near a sewer manhole .
13651137.jpg| 1| A man working at the side of the road with a grill .
13652901.jpg| 0| Two men in hard hats and work coveralls look at the docked ship one of them points at .
136693281.jpg| 1| A father-figure and two children outside their home doing yard work such as using a hoe on the grass and planting a tree .
1369162.jpg| 1| Two men are lying on a roof doing work , while two other men are assisting using a lift .
137453678.jpg| 2| A girl working with paint while an adult guides her on what to do .
137453681.jpg| 1| A group of children are working on a project in a large room .
1385492203.jpg| 0| A group of four young men and one young woman holding spray paint cans and smiling next to their artwork .
1393947190.jpg| 4| Wrinkled hands work on a hand loom .
1395107023.jpg| 2| A man in striped shirt standing in front of , and working on , audio equipment .
139719522.jpg| 0| A young boy with black hair and tie-dyed shirt and jeans and an older man balding with a long-sleeved dark shirt and jeans working on lawn equipment .
1398957709.jpg| 0| A man wears a black cape in the parking lot of a building that has artwork displayed on the exterior .
1403857072.jpg| 2| Two men sit at work computers and work at night .
140557878.jpg| 0| Five workers sitting on the side of a road eating lunch .
140770875.jpg| 0| An older gentleman working with a machine and shaving down a wooden object
140774394.jpg| 0| A man wearing a green shirt and an orange safety hat works on mechanical equipment inside a fenced area , while a group of people walk on a lawn behind him .
1409041007.jpg| 2| A man in glasses works behind a KitchenAid selling counter .
141066782.jpg| 0| A man works on a very large , intricate sand sculpture on a beach .
1411855204.jpg| 1| A young man with blond-hair works with multicolored wires while sitting on a stoop .
141203926.jpg| 3| A woman in a apron is working in a cafe .
1413647425.jpg| 2| Young children in a classroom working on an arts and crafts project .
1414454789.jpg| 3| A cooking staff working and preparing a meal .
1415960251.jpg| 0| Two men work on a metal roof in the sunlight , one man is wearing a white shirt and the other man is wearing a black shirt and holding a drill .
