image_name| comment_number| comment
1129704496.jpg| 3| Two dogs tug at a chew toy in the surf .
1446933195.jpg| 2| A brown puppy chewing on a tree branch .
1454678644.jpg| 2| Three dogs fight for a green chew toy on a stone walkway .
1562392511.jpg| 2| A dog chewing a blue rope while two men watch from behind .
161240978.jpg| 1| A young child in a red shirt is chewing a stem of grass and there is a horse in the background .
2066241589.jpg| 1| a brown dog chewing on a large piece of wood .
2074764331.jpg| 3| A black puppy chewing on an adult brown dog .
2148680620.jpg| 1| A young person chews playfully on a piece of marshmallow candy .
2174343200.jpg| 1| A man is giving a tan dog a green bone to chew on .
2199793371.jpg| 2| The pitbull returns the chewed up soccer ball in the snow .
2242863004.jpg| 3| A dog attempting to chew on a red ball .
2290556804.jpg| 0| Man in Dr Pepper logo shirt laying on a blue blanket , with arm around a toy-chewing infant .
2300168895.jpg| 1| A brown dog laying in the grass with a white chew toy .
2300920203.jpg| 1| A shaggy white dog plays with a colorful chew toy .
2311690895.jpg| 2| A dog is chewing on someone 's finger .
2325258180.jpg| 3| A black and brown dog is playing with his chew toys .
2435536626.jpg| 0| A man in a casual short-sleeve button down shirt and glasses holding a little boy wearing a blue hat and chewing on a multicolored toy .
244867897.jpg| 1| two golden dogs are chewing a white cushion on a wooden patio .
252244149.jpg| 1| A man in pink is chewing a toothpick on the subway .
2543247940.jpg| 0| A white dog wearing a leash laying down and chewing on the end of a stick .
2569643552.jpg| 0| Two gray puppies are chewing on a plastic red toy .
260217340.jpg| 1| A woman stands in front of a fence and next to a bucket , chewing her nails .
2616643090.jpg| 4| A baby chews on plants .
2631553625.jpg| 4| A small boy is chewing on a pen .
2655196158.jpg| 0| A gray dog with blue eyes laying on a bright blue carpet while chewing on something .
270224477.jpg| 3| A baby boy is entertaining himself by chewing on his Elmo chair .
275002371.jpg| 1| a brown dog chewing at his own tail
2775314333.jpg| 1| Two women sitting on a bus blowing bubbles with chewing gum .
2789350645.jpg| 4| A dog jumps and catches a chew toy .
2842032768.jpg| 0| Black poodle carrying red chew toy while playing with a brown poodle .
2857558098.jpg| 1| A dog is chewing on a big branch .
2873837796.jpg| 2| A black dog chewing on a red leash .
2877637572.jpg| 4| A cute puppy fetches a yellow ring chew toy in the yard .
2890075175.jpg| 0| A brown dog wearing a chain collar is chewing on a large tire .
2922222717.jpg| 4| A small black dog chews on fingers .
2949353587.jpg| 0| A brown dog is chewing on a white rug whilst standing on a red carpet next to a checkered floor .
300539993.jpg| 1| A black and brown dog is chewing on a large stick .
3058501559.jpg| 0| A cute little brown dog with a curly tail , dressed in sweater and hat , stands in the shade of a rainbow-striped beach chair , his chew bone laying nearby .
3112635165.jpg| 0| A black and white dog holds a stick in his paw for chewing or playing .
313051099.jpg| 1| A closeup photo of a brown dog chewing on a muddy stick .
3154152744.jpg| 1| Two dogs are chewing at a red object whilst running in the snow .
3228069008.jpg| 1| Brown dog chewing on a brown walking cane .
3262760716.jpg| 1| A man holds a baby , which is chewing on eyeglasses .
3298175192.jpg| 0| Black and white dog chewing on a canon camera setting in the grass the camera is black and white .
3383545083.jpg| 3| A large black dog chews on a stick .
3384742888.jpg| 2| Dog chewing up ball while rolling in grass
338857661.jpg| 0| Young brunette mother is sitting down , holding a baby who is chewing on a multicolored teething ring .
3405720825.jpg| 1| A dog chews an object a woman is holding on the rocky and sandy beach .
3417102649.jpg| 1| A Dalmation chews on a small branch of a tree .
3439128755.jpg| 0| A brown dog in a pink shirt chews something white while a brown dog in yellow watches .
3493255026.jpg| 0| A white dog with brown spots is chewing on a ropey black toy .
3519942322.jpg| 3| Large brown dog playing with a chew toy on the grass .
3577868513.jpg| 3| A baby is staring at the camera and chewing on a toy .
3610189629.jpg| 0| The brown dog is watching the white dog chewing the blue string .
3696184025.jpg| 3| A toddler girl in a flowered skirt is chewing on a toy .
381275595.jpg| 0| A brown dog is chewing on a bone with a stuffed animal underneath it .
427430186.jpg| 2| A young girl blows a bubble with her chewing gum .
436393371.jpg| 1| A dog with sharp teeth is chewing on a stick outside .
4400226313.jpg| 0| Tan man with a blue shirt with a graphic design , a white hat and glasses chewing while holding a hotdog and another friend food .
442220883.jpg| 0| A yellow dog is chewing on a white stuffed toy .
4489840302.jpg| 0| A man in a purple beret who is chewing gum is standing near water and trees .
449352117.jpg| 1| A dog chews on the strap of a camera case .
452345346.jpg| 4| A brown and white dog chews on a tire .
458735196.jpg| 4| A wrinkled dog playing with a pink chew toy
4623878062.jpg| 0| A man wearing black clothing and a black hat looking at a woman in a hat chew her finger .
468608014.jpg| 3| Two dogs fighting for the same chew toy .
487894806.jpg| 3| a tan dog chewing on a broom .
516214924.jpg| 2| A brown dog chews on an orange ball .
5234416671.jpg| 2| A baby laying on the floor chewing on a toy truck .
529420150.jpg| 2| A blond baby is watching a dark-haired baby chew on a blue toy .
535529555.jpg| 0| Two dogs try to get the chewed-up red Frisbee from the other .
6258721326.jpg| 0| A baby is chewing on his fingers while wearing a blue striped outfit .
637342973.jpg| 3| Three dogs stare curiously at a chewed up toy
6503917545.jpg| 0| A male child with blond-hair , green eyes , and a sticky looking mouth wearing a multicolored t-shirt has his hand wrapped around a popsicle stick and is chewing and has it inserted into his mouth where you can see 4 bright white teeth on the bottom row .
861661418.jpg| 2| A puppy with big ears chewing on a stick .
964197865.jpg| 4| A blond infant chewing on a red toy .
