image_name| comment_number| comment
1018148011.jpg| 3| A group of men are loading cotton onto a truck
1141739219.jpg| 1| A very colorful bus is pulled off to the side of the road as its passengers load .
1154080132.jpg| 1| A group of friends are fishing off the loading ramp
115684808.jpg| 3| Three men loading items on a sled .
116569042.jpg| 1| Two Rubbish men standing on they’re truck loading trash .
125382282.jpg| 2| A wrecked sport utility vehicle is loaded to be towed by another truck .
135436842.jpg| 2| Worker loading handicapped man in wheelchair onto a train .
143149186.jpg| 4| Man in yellow vest and hard hat operates heavy loading machinery .
143793054.jpg| 1| Two construction workers assist in the loading of a dump truck at an urban construction site .
1468182643.jpg| 2| Two women are walking down a dirt path carrying loads on their heads .
1664475761.jpg| 2| Two young men are loading fruit unto a bicycle .
17266976.jpg| 0| A crowded busy dock with people standing next to a freight car either loading or unloading it .aa .
1732567333.jpg| 1| The FedEx driver listens to the workman in the green hard hat while the equipment to ship is being loaded .
182825639.jpg| 1| A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick .
1869615544.jpg| 4| A group of children outside of a toy store loading off a bus .
2042765375.jpg| 2| Two boats , one loaded with people , are getting ready to launch into a muddy river .
2095949968.jpg| 0| A toddler , dressed in white , is intently looking at the glass door of a front loading washing machine .
216585846.jpg| 2| A man one a bicycle with a green rickshaw on the back is transporting a large load .
2166946777.jpg| 4| A boat is loaded with many barrels on its roof .
2199250692.jpg| 0| A man is pulling a cart on wheels loaded with nets and is in front of the Ocean Blue Company .
221510405.jpg| 2| A man is loading grocery carts on the back of a truck .
2326795765.jpg| 1| A motel valet man wearing a trench coat pushing a load of luggage .
236819162.jpg| 2| A boy carries a large load down some stairs .
24188477.jpg| 0| A man using heavy machinery digs a hole in a street while another man looks on from a skid loader .
248151015.jpg| 1| A man in jeans loading rocks into a wheelbarrow .
2536965203.jpg| 1| Two workers wearing orange vests maneuver a load of material onto an escalator .
2537586970.jpg| 1| A piece of heavy machinery unloads something from a train car .
2580184589.jpg| 0| A red dump truck is dumping a load in front of some buildings while 3 men stand next to the truck .
2619932923.jpg| 0| Two older men outside loading or unloading a trailer full of giant white cylinders .
266050467.jpg| 0| A donkey carries a heavy load in front of an old woman on a dirty and busy street .
2722957422.jpg| 0| The school bus is unloading children near the parked cars .
2738381514.jpg| 1| A man is pulling a load of dirt down a narrow alley where a motorcycle is parked .
2834032170.jpg| 4| Two station wagons unloading cargo in third world village .
2849864963.jpg| 0| 6 men in work jumpsuits and 1 man in an orange jumpsuit are walking next to green and red loading docks .
2858318330.jpg| 1| A man is sitting on a wagon being loaded with bags and being pulled by an animal .
2890120770.jpg| 0| A man with a striped shirt looks at a load of green and yellow vegetables on the back of a truck .
2912210904.jpg| 0| A man loads trees onto a cart on the side of a road .
2913507150.jpg| 1| Volunteers unload bagged goods from the back of van on a grassy field .
2914936417.jpg| 1| A group of people put laundry detergent into a top loading washer .
2928152792.jpg| 4| A child hanging from a hay bale loader .
295402802.jpg| 0| A man wearing a light tan cardigan and dark brown pants loads heavy bags onto his bicycle .
2956895529.jpg| 1| Young man performing bicycle trick on loading dock near dumpsters .
2983837415.jpg| 0| A group of Asian villagers all wearing conical hats are unloading large bags and sacks off of a truck .
3015487184.jpg| 4| People are unloading supplies .
3061422245.jpg| 1| Someone is carrying an excessive amount of heavily loaded bags .
3069837790.jpg| 0| An old woman carries a load on her back and walks past a boy and elderly man on the steps
3084749225.jpg| 1| People working loading goods into a truck .
3084753195.jpg| 0| Five men assisting with the loading of a truck while three women observe .
3100621894.jpg| 3| A donkey carrying a load of grass down a road .
3101378069.jpg| 0| Person in pointed hat and face covered with green scarf poling boatload of stuff through water
3147567086.jpg| 0| A woman rows a small boat loaded with plants down a waterway , next to a display of potted plants .
3178241683.jpg| 3| A boy wearing a green , blue and gray jacket while loading a rifle .
3202592293.jpg| 3| A man in jeans and a t-shirt loading something into a trailer .
3205008852.jpg| 1| a man with a black hat and jacket is loading two horses with cargo .
3205010608.jpg| 0| Man with cowboy hat loading a chest onto a pack of horses in the wilderness .
3267847492.jpg| 0| A group of men and boys loading and tying down items at the rear and on top of a bus .
3316628110.jpg| 0| A colorful truck unloads into a lake across from a tent camp .
3332467180.jpg| 2| A man lights a cigarette on a loading dock near a dumpster .
3344861882.jpg| 0| A woman in a red jacket and sunglasses smiles at the camera while another woman unloads skis from a vehicle .
3372351555.jpg| 0| Two men , one in a blue shirt , the other in a green shirt , are helping a woman load sacks onto what appears to be a pulley system .
338415742.jpg| 1| Man with orange duffel bag and girl in pigtails push a loaded cart down a sidewalk .
3434426931.jpg| 2| A man wearing dark clothing and a ball cap stands next to a horse that is hauling a load of grass .
3490789179.jpg| 4| Two people loading brush on a trailer attached to a truck .
349931518.jpg| 2| A bus overloaded with passengers in a foreign country .
3504881781.jpg| 1| Some men try to load what looks like a cannon .
3573269476.jpg| 2| Three people loading or unloading their car .
357658747.jpg| 3| 2 men and a woman load up the back of a pickup truck with fruits and vegetables .
3619381206.jpg| 2| A man is loaded up with gear to go diving into the ocean .
