image_name| comment_number| comment
1001573224.jpg| 0| Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window .
1195966967.jpg| 2| A street performers plays guitar while a man dances and a couple watches .
1218456659.jpg| 0| Small children with dark hair , dressed in brown smocks with sandals make faces as they dance .
1229536824.jpg| 3| A tribal performance of dance and song of three individuals .
1245022983.jpg| 1| A little girl in pink dances with her hands on her hips .
1247484195.jpg| 1| A young girl in a yellow dance , dancing on a stage with a baseball field in the background .
1248940539.jpg| 2| Three young girls dance on the beach in the sand .
1290285741.jpg| 0| Three young women in white dresses perform a twirling dance in front of a crowd .
1328655944.jpg| 2| A pair of dancers perform on a red brick street .
13341510.jpg| 0| A young male wearing a red shirt and black pants is performing a dance technique in a terminal station for travelers .
135608578.jpg| 2| A group of children dance and play instruments under colored lights .
1397737225.jpg| 0| Four dancers dancing in a swimming pool during a performance .
141364977.jpg| 0| Two young women dancers , one brunette and one blond ," wearing similar red and black costumes and occupying a similarly colored "" dance cage "" ", entertain a gathering crowd .
1461667284.jpg| 0| A guitarist sits playing before microphones , while a man and a boy dance and a woman stands by .
1491016655.jpg| 1| A woman in a green dress smoking a cigarette dances with a partner .
1499929907.jpg| 2| A crowd has gathered to watch a young man break-dance in the street .
151011164.jpg| 4| People watching a man breakdance .
151155158.jpg| 0| Among a crowd on a street , a woman holding a coconut drink dances near a man in a tan jacket .
1571528274.jpg| 0| A group of people in what appears to be traditional Scottish clothing are pictured midair during some kind of dance .
1578355853.jpg| 4| School kids have a dance competition .
1698837338.jpg| 0| A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch .
170405864.jpg| 0| The South American dancer is with a small boy during Carnival ' .
178045.jpg| 1| Mexican women in decorative white dresses perform a dance as part of a parade .
1809926566.jpg| 1| Several young girls are sitting on the ground in a dance studio
1816224182.jpg| 3| A woman in a brown flowered tank top dances with a puppet
1820795682.jpg| 2| A young women , dressed in a dark blue dance costume is participating in a cheer competition .
185905926.jpg| 0| A large crowd watching something while some people dance together in front of a blue stage .
18924662.jpg| 0| Traditional native , female dancers presenting a dance for the audience .
189521182.jpg| 1| A woman entertaining an audience by doing a fire dance .
201995559.jpg| 0| A brunette female , wearing polka dot pants , talking on her cellphone , while a blond female child in pink shirt and red pants , dances .
2050742372.jpg| 1| A young man in camouflage pants and a red shirt does a partial split as part of a dance performance .
2064790732.jpg| 1| A little boy dances with a group of people behind him on a city street .
206991381.jpg| 3| A blond woman dances on a sunny day .
2085403342.jpg| 3| A young child dances on a straw surface .
2102029863.jpg| 0| It 's another day of celebration , with a parade and signs , with many people in attendance .
2104091463.jpg| 1| A young ballerina takes lessons from her teacher in a dance studio .
