image_name| comment_number| comment
135911244.jpg| 0| Two law enforcement men wear white cowboy hats while riding in a cart past a red car .
2469495561.jpg| 4| Law enforcement standing in a doorway .
2581066814.jpg| 0| Three naked people ride bicycles in a city street while law enforcement and a crowd looks on .
3628043835.jpg| 1| A man in white flees men dressed as law enforcement agents .
3673661352.jpg| 3| A law enforcement official has a suspect seated on the ground in his custody .
3855279759.jpg| 0| Two law enforcement officers are looking into the trunk of a car which is blocked off with yellow police tape .
3855962376.jpg| 1| Law enforcement that is riding in a large tactical for truck in an urban area .
3856990752.jpg| 2| Two medical workers are posing with a law enforcement worker .
3969232921.jpg| 0| Two law enforcement officers standing near one another with an open air market in the background .
4654498293.jpg| 3| A fence separates a woman holding a red flag from a law enforcement officer .
4740350587.jpg| 0| A crowd of law enforcement officers who are all in uniform are blocking off a street in a crowded neighborhood .
5595612913.jpg| 4| A law enforcement officer looking at food in a cafe .
