image_name| comment_number| comment
1000344755.jpg| 1| A man in a blue shirt is standing on a ladder cleaning a window .
102520526.jpg| 3| A person is cleaning snow and ice off of a city sidewalk .
102998070.jpg| 0| A young man in a blue sweater cleaning fish while three other men watch , one a man a cigarette , or match in his month .
1044798682.jpg| 0| A man wearing a hat and a white shirt is cleaning windows .
1051205546.jpg| 3| Two women in colorful clothing are cleaning the road .
1075881101.jpg| 1| A person covered in soapy water is getting cleaned off .
1082223338.jpg| 1| woman with blue gloves working on the sidewalk with some cleaner
109741554.jpg| 1| Two men cleaning snow from a roof , one 's in a lifter , while the other is actually on the roof .
11214370.jpg| 1| A man with a safety vest is kneeling down and cleaning the bricks .
1145718750.jpg| 1| A young boy dusts and cleans bronze statues at his summer job .
1145722716.jpg| 1| Two young men clutch rags in their hands as a elderly man tells them how to clean the large cross .
1145730606.jpg| 1| A woman is holding a cleaning brush while someone is holding her up over a door frame .
115275691.jpg| 1| A man doing clean up work of brush around a public area .
1158897994.jpg| 0| A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him .
118708295.jpg| 1| Three road workers in orange jackets and pants clean up with a wheelbarrow .
118865844.jpg| 1| A woman in a pink sweater and an apron , cleaning a table with a sponge .
121971540.jpg| 0| Two people outside cleaning windows while on a ledge of a boat .
1230594535.jpg| 4| A young woman in jeans stands on a window ledge , cleaning a window .
1289625678.jpg| 4| A young girl cleaning up .
1290571209.jpg| 2| A young boy wearing a tropical shirt scrubs his oven clean .
132056499.jpg| 4| A man is cleaning and picking up garbage
132421833.jpg| 2| One man , cleaning a small office with a portable vacuum cleaner .
132935992.jpg| 2| A man in a white t-shirt cleaning up debris .
1334737240.jpg| 1| It takes a real man to clean a bucket with who knows what in it ?
135426024.jpg| 0| Three workers in fluorescent orange clothing cleaning the subway tracks .
1354495198.jpg| 3| Children stand around water pipes awaiting clean water .
135515207.jpg| 2| While a man 's mowing lawn , a man and a woman are helping him to clean up the backyard .
135980645.jpg| 2| Two woman , one of which is cleaning her knife , are talking in the kitchen .
139540338.jpg| 2| A group of men are gathered together near a boot cleaning booth .
1464513701.jpg| 3| A man is cleaning his boat in the driveway .
1478414349.jpg| 3| Five men on ladders cleaning the outside of a building .
1483804641.jpg| 0| A janitor dressed in white is using a dust mop to clean a floor .
14868339.jpg| 0| Two workers at a train station are cleaning an elevator .
1499928560.jpg| 1| A woman is cleaning the windows of a building .
155490259.jpg| 2| A man cleaning windows on the 3rd story of a mansion
157487936.jpg| 2| A busboy cleaning the table at an outdoor restaurant .
162060045.jpg| 3| A man in a high-visibility vest cleans up trash at an intersection .
168482401.jpg| 1| Two men wearing black shirts are cleaning up a yard beside a blue building .
170258785.jpg| 0| Two men working outside cleaning the street in their orange uniforms .
170550385.jpg| 1| Men dressed in camouflage assist in helping clean up a grassy area .
174056037.jpg| 1| A baby in a green outfit is playing with the hose of a vacuum cleaner .
179686172.jpg| 1| A group of people are cleaning up the outside of a house .
1805677013.jpg| 2| A woman uses a skimmer to clean an outdoor swimming pool .
1807463181.jpg| 0| Two workers in orange vests are cleaning the windows outside while other look on .
184457569.jpg| 4| Shop keeper cleaning the floors .
1858123511.jpg| 0| Asian workers , attempting to clean up piles of rubble .
19023618.jpg| 0| A man in a light green shirt is riding in a light green street cleaning type vehicle .
1945250762.jpg| 4| A boy cleaning up garbage
1980315248.jpg| 1| A man is cleaning his yard with a leaf blower .
2015953389.jpg| 0| 3 workers in blue shirts are cleaning windows on a platform .
