image_name| comment_number| comment
111537222.jpg| 0| A climber wearing a blue helmet and headlamp is attached to a rope on the rock face .
11205420.jpg| 0| A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle .
112604461.jpg| 0| Two men work together to attach pieces of wood in a room set up for carpentry .
115018808.jpg| 0| A man jogs down a city street , with a line attached to his back that vanishes out of the left side of the picture ; a smiling cyclist rides past .
120474559.jpg| 3| A man in a hat plays his keyboard that is attached to a computer .
125382282.jpg| 1| A man dressed in black is attaching a tow-bar to a dark blue , wrecked SUV .
1255846277.jpg| 0| A big green tractor pulls a red attachment along a weeded area .
1287920676.jpg| 1| A white dog and a brown dog attached by harnesses .
1357689954.jpg| 0| A boy is climbing up an artificial climbing wall whilst attached to a rope .
140377584.jpg| 0| A climber in an orange helmet is ascending attached to a rope whilst climbing a rock face .
140526326.jpg| 0| A man with a harness and rope attached to his waist is standing on top of a mountain overlooking water .
1429040704.jpg| 1| A man is climbing on top of some metal poles attached to each other .
145291221.jpg| 0| Two boys pose in front of a prehistoric garden sign that is attached to a chain link fence , while shrubbery grows in the background .
1458551560.jpg| 4| A man pushing a cart with an umbrella attached .
1466307485.jpg| 0| A man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area .
1478268555.jpg| 0| A bare backed climber is attached to the rock face on a pink safety rope .
148717151.jpg| 0| A boy is playing with a wheel attached to a pole .
1663751778.jpg| 1| A climber is attached by ropes to a brown colored rock face .
1664475761.jpg| 0| Two boys try to attach fruits to a bicycle on a dirt road .
182825639.jpg| 0| A man wearing a cone shaped thatch hat is balancing two heavy items attached to the ends of a pole that is resting on his shoulder .
2022338217.jpg| 2| a person in a parachute with a American flag attached to him .
2045444296.jpg| 0| Men standing on platforms attached to vertical logs with saws .
2088910854.jpg| 2| A large man is wearing a headband with mistletoe attached to it .
2105302133.jpg| 2| A young boy holds a notebook close to him as he sits in a chair with a desk attached .
2113996953.jpg| 0| An Asian woman is sitting on a curb while wearing a hat with two fruit baskets attached to it .
2164429357.jpg| 1| A man on an exercise bike that is attached to a video screen .
2196050115.jpg| 2| A boy is firing a gun at a bullseye attached to a hay barrel .
2226898412.jpg| 0| A person wearing a hat stands in a bright greenish-yellow field , holding reins which are attached to an ox 's bridle .
2234941793.jpg| 0| A semi truck with a cement mixer on the trailer attached to it is parked on the street near a driveway .
227441355.jpg| 2| This man is pulling some rocks out of a pit with a box attached to a rope .
2287887341.jpg| 0| A light colored dog with blue leash attached is sitting in a vehicle .
2319539346.jpg| 0| A man with a brown t-shirt , blue jeans , backpack and a neon green id badge necklace with 2 badges attached to it , is walking through a crowded room .
235065283.jpg| 0| A man wearing winter clothes and a hard hat is climbing over a snowy ledge using a rope attached to his waist .
2364096157.jpg| 2| A dog runs on the beach with a red dog toy with a yellow rope attached .
239279280.jpg| 2| A young woman in a pink shirt with bungee cords attached to her .
2413875259.jpg| 0| A person jumping in the air while holding onto a string attached to a large balloon as others watch .
2438950574.jpg| 0| A black man in a suit is speaking into a microphone attached to a stand , his arms raised .
"2451253577.jpg| 0| A man pulls a rope that is attached to a floating boat marked "" Avocet Market Drayton "" ."
2473791980.jpg| 2| A man waterskis while attached to a parachute .
2508019949.jpg| 0| A person dressed in a dress with flowers and a stuffed bee attached to it , is pushing a baby stroller down the street .
2536933695.jpg| 1| A man wearing an orange vest , gray tie and white hard hat with blue headphones attached squints .
2540360421.jpg| 0| A male topless rock climber is climbing a rock face whilst attached to a safety harness .
2549405357.jpg| 4| Two men are attaching a sign to a standing log .
2555521861.jpg| 1| A person attached to a harness is being dragged through the water .
2579490116.jpg| 4| A moving truck with a ramp still attached .
2579800117.jpg| 0| A group of motorcycle policemen with flags attached to their motorcycles drives down a public street .
2617155996.jpg| 1| Two men are lifting a sheet of glass that has a blue piece of equipment attached to it .
2651080346.jpg| 0| A sculptor of a topless woman reaching upwards is attached to a flat wall of a building with a row of barred doors at the ground level .
265223847.jpg| 0| A man in the air in a four-wheeled cart attached to a parachute with smokestacks on the sun-setting horizon .
2666234771.jpg| 3| A man jumping in the middle of the street with flags attached to him .
2671168017.jpg| 1| A cyclist is passing by a river with a pillow attached to his bike .
2678747865.jpg| 0| A man is peddling a bike attached to a pole with a harness around his neck suspended in air .
271809294.jpg| 1| Worker dragging a rope attached to what seems to be a boat .
2745811124.jpg| 0| A little girl is in a crowd of people holding a rope attached to a sheep .
2759813381.jpg| 0| A white and brown dog is pooping whist attached to leash by a tree .
2806632713.jpg| 0| A shoeless strapped in individual jumping with rubber bands attached is airborne .
282660659.jpg| 4| A man is strumming his stringed instrument attached to an amp .
2832033116.jpg| 2| A young woman in a helmet attaches a pulley to a cable .
2873070704.jpg| 0| A person in blue climbs up a very tall cliff , attached by red and blue ropes .
287999021.jpg| 1| Two climbers are sitting on top of a mountain attached to ropes .
2900680078.jpg| 3| a man is sitting in a wagon with a donkey attached
2925161354.jpg| 0| A man and a woman in t-shirt , shorts and tennis shoes running on a street with numbers attached to their tees .
2929006980.jpg| 0| A man stands on a four-wheeled board attached to a harness .
3014546644.jpg| 1| A dog runs into an autumn forest with an orange line attached .
3052440036.jpg| 0| A man and a woman at what looks like a wedding ceremony dancing with money attached to their clothes .
3082355901.jpg| 4| A woman writes on a post-it note attached to the wall .
3110649716.jpg| 0| One man helps another attach a red ribbon to his forearm in the midst of a large group of people .
3135424930.jpg| 0| Two women wearing winter coats examine a wall with papers attached to it .
3160531982.jpg| 0| With the sun rising , a person is gliding with a huge parachute attached to them .
3169276423.jpg| 0| A man and a woman wearing costume glasses ( with attached eyebrows , nose , and moustache ) and holding cigars .
3212671197.jpg| 0| A man wearing black pants , a black shirt , and an orange hat is using a nail gun to attach tar paper to a roof .
3220200084.jpg| 4| A lady with her son attached to her back
3248752274.jpg| 0| A black dog wearing a harness that is attached to a red sled .
3251234434.jpg| 3| A woman kneeling in the snow attaching a harness on a small tan dog .
3259694057.jpg| 0| A sandy colored dog walking toward the camera with its leash attached and dragging below .
3273585735.jpg| 0| Couples and singles dancing with numbers attached to them .
3282121432.jpg| 2| A man attached to a harness is climbing a rock wall .
3359587274.jpg| 0| A person attached to a parasail and wearing equipment on his feet is suspended in midair over a snowy landscape , while silhouetted against a sunny , blue sky .
3379605465.jpg| 2| A man is attached to a pole with a safety harness .
3380140802.jpg| 1| An older man leads his white donkey , which is attached to a wagon .
3400324929.jpg| 0| A group of four people watch while a man wearing a gray shirt grabs hold of a trapeze bar attached to a tree branch .
3426327477.jpg| 0| A man crosses the street in between a bright orange car and a yellow taxi cab with a contraption comprised of a basket attached with ropes to carry his wares .
3434426931.jpg| 0| A man with a cap and brown shirt is standing on a grassy incline by a pile of hay or grass on some kind of wooden sled attached to a horse with chains .
3438060110.jpg| 1| Two horses are attached to a carriage with a dog and man inside , and a woman standing next to it .
3441979462.jpg| 0| A young woman with a black hat and red and black jacket , swings on a red-orange ball attached to a blue rope .
3477315700.jpg| 0| A little girl in a pink jacket and hat is swinging in a harness attached to yellow ropes .
3490789179.jpg| 0| A man with a red shirt is watching another man who is standing on top of a attached cart filled to the top .
3497502407.jpg| 1| A person standing on a platform attached to a tree .
350630236.jpg| 1| Men on a beach dragging a long fishing net attached to a boat .
3515358125.jpg| 0| A dog with a red leash still attached chases over the grass toward a tennis ball .
353982213.jpg| 0| woman sitting in a wooden house turning a handle attached to a wheel .
3540416981.jpg| 0| The white dog is chasing a toy that is attached to a string across the grass .
3551698034.jpg| 0| A large brunette mom walks with her son holding a leash attached to his dog-shaped backpack .
3554391279.jpg| 1| A woman in a purple shirt and a woman wearing a hard hat are attached by harnesses to a pole .
3571147934.jpg| 0| Kids are waiting at the bottom of a staircase attached to a brick building .
361019101.jpg| 2| three men attaching wires to a large metal pipe .
3644690490.jpg| 0| a middle-aged man wearing a cowboy hat and blue jeans is chasing after a sheep with a kid attached on the side
3681651647.jpg| 0| A person is dressed in a black vest and hat with lots of flowers attached .
370197474.jpg| 0| A man in a dark blue jacket sitting on the sidewalk making flowers and birds and attaching wire to the bottom of them .
3711346809.jpg| 3| A man with construction hat on attached to harness .
3726019124.jpg| 1| Kites attached to wheeled devices in a field
374437808.jpg| 0| A woman in a black shirt and a picture of another woman attached to her .
375955411.jpg| 1| A man holding a rod with a paintbrush attached , painting a billboard .
3801799568.jpg| 3| Boy climbing tree with all safety gear attached .
38130652.jpg| 0| A contractor with a hard hat holding a plank and walking on top of the building he is constructing , with a safety chain attached to him .
3815355917.jpg| 1| A car full of people is driving down the road with various gear attached to the top .
3815669424.jpg| 1| With a tub resting on its outer roof , flags attached , the car is ready to take off for the rally .
3848056878.jpg| 0| A smiling young man in a blue-striped shirt prepares to take a photo , using a camera with a large flash attachment .
397725001.jpg| 2| A man attached to strings is watched by a crowd .
4042055730.jpg| 2| Two young girls in skeleton costumes attached to a leash .
411863595.jpg| 0| A man is holding a very long leash attached to a very large dog who is smelling the grass .
419420971.jpg| 0| There is a tattooed man drinking from an orange container while sitting on a bike that is attached to a pole held up by cables next to a pine tree on a clear day .
4205559091.jpg| 1| A man in an orange vest is operating a machine with a snow plow attachment .
4213647132.jpg| 1| Railway workers attach a strap in order to service a car on an incline .
421762505.jpg| 1| A photographer is carrying video equipment that is attached to a tripod .
4242573381.jpg| 4| A man is bent over , attaching snowshoes .
425895906.jpg| 2| Man sitting in desert holding a rope attached to a camel .
429498940.jpg| 0| Next to a projector screen displaying the words DEMOS The Business of Care , a man dressed in a black suit sits at a table with two woman , one dressed in a green shirt and drinking from a glass and the other wearing a gray shirt with a red flower attached .
4358399798.jpg| 0| A teenager is holding onto a dog leash , attached to a brown dog , while also holding a sled in his other hand and a man is in the back standing next to a SUV .
436015762.jpg| 0| A man walks past a red building with a fake rocket attached to it .
4443434749.jpg| 0| A bicycle rider is about to go under an enclosed , arching overpass which attaches one brick-and-mortar building to another and is built of the same tan colored material .
4449101561.jpg| 0| A bird is perched on a line of some sort attached to a pole .
445140686.jpg| 0| A trim , muscular blond in climbing shoes , pink socks , shorts , and a tank top is climbing a vertical rock while attached to a rope .
4463538995.jpg| 0| A woman holds sticks attached to large striped banners , causing one to launch its banner in a wide loop through the air .
4464425799.jpg| 1| A man in a green sweatshirt and jeans pushes a bike with a cart attached to it down a street .
4473275393.jpg| 4| A man being escorted in a cart attached to a motorcycle .
4476210151.jpg| 0| A boy and a girl are seen , from below , inside a horizontally-suspended tire which attached by a three chains to a horizontal support .
4503476760.jpg| 0| A baby in a striped top with a piece of white tape under its nose lies in a bed while attached to numerous wires .
4521158207.jpg| 0| A figure wearing a hat ascends stairs toward a floor where a bent sign is attached to a striped pole .
4524828504.jpg| 0| Man sitting on the floor wearing a harness attached to some lines doing construction work .
4546395944.jpg| 0| A man in a green shirt with red and blue leggings is sitting on a concrete structure next to a brown bird that is attached to a rope .
4556128862.jpg| 0| A man is signing a guitar , whose owner is smiling and has a hat with lights attached to it .
4564857014.jpg| 0| Two umbrellas with people attached to them waiting for a bus to pass .
4565081074.jpg| 0| A young woman dressed in black attaches bags full of flowers to a bicycle .
4589055346.jpg| 0| A smiling young female soccer fan wears a red and white shirt with a soccer logo , a red vinyl cape , and a hat that looks like a soccer ball with a small Swiss flag attached .
4590504263.jpg| 0| A man is attaching colored sponges to his shirt and jeans .
4631422940.jpg| 3| A person sitting in a hoop attached to a pole at nighttime .
4631476946.jpg| 2| A woman is dressed up with forks attached to her head and body .
4632504882.jpg| 1| A man next to a bike with a flag attached trying to get the attention of others around him .
4643898249.jpg| 0| A small crowd of people , float in a small motor-powered boat , flying a French flag attached at the rear of the craft .
4654602371.jpg| 2| A man drives a motorcycle with two blue baskets attached down a street at dusk .
4685562107.jpg| 3| An Oriental man is attaching a hook to a bamboo stick .
4689717490.jpg| 0| A metal box attached to a pole sits opened with the keys still in the lock .
