image_name| comment_number| comment
10404007.jpg| 0| Young white boy on a grassy area with a sad expression on his face .
1093807815.jpg| 0| A group of African American children with their arms above their heads and happy expressions on their faces .
113291048.jpg| 0| A young man holds up a piece of wood and a chainsaw as presses a cigarette between his lips .
1149097018.jpg| 3| An infant in a green outfit is expressing emotion .
116664780.jpg| 1| A small boy is brushing a baby 's hair who has a blank facial expression .
1167144956.jpg| 2| A young man is performing gymnastics to impress a young woman .
127489408.jpg| 0| A woman in a blue shirt and pink sweater , with a slightly goofy expression , is sitting at a table where a game with miniature players and dice is being played .
139540338.jpg| 1| Demonstrators waiting for the policemen to hear their grievances against police oppression and brutality .
141755290.jpg| 2| A woman in an red tracksuit squeezing lemons in a press .
1429714512.jpg| 0| A young man , wearing a red baseball cap backwards with a pen hanging from it , looks ahead with a candid expression .
1449758127.jpg| 0| A man , wearing a high pressure water machine on his back is sculpting a monument of jesus christ .
1464120327.jpg| 0| A young boy in a blue shirt presses against the glass for a better look at desserts .
"1479513774.jpg| 1| A woman in a green jacket presses the "" Do Not Walk "" button so she can cross the road ."
1500576335.jpg| 3| A quarterback is pressured to throw the ball as quickly as possible to avoid being sacked .
1521623639.jpg| 1| A man is sitting on a couch under an expressway ledge .
167285940.jpg| 2| A man with an angry expression is drinking a large glass of beer .
1682079482.jpg| 0| A young girl making a wide mouthed expression while swinging .
176527896.jpg| 3| A man in a purple jacket has an expression on his face .
1805628702.jpg| 2| Man getting his haircut while looking with a strange expression at a blow drier .
1857479783.jpg| 0| A man dressed in all black with blond-hair sitting next to a woman in a dark green jacket , both have unpleasant expressions upon their faces .
1921102799.jpg| 3| A child expresses emotion on the soccer field .
2042765371.jpg| 0| Men and women in canoes are pressed together on a calm looking body of water .
2066986243.jpg| 0| A man in a white jacket is checking the blood pressure of a lady .
210839948.jpg| 0| A young girl with a determined expression climbing a cliff edge .
2150321274.jpg| 0| A woman wearing a white-hooded sweatshirt checks the blood pressure of a man in a yellow shirt .
2173362914.jpg| 0| Three people take a lift up the mountain in the ski resort of Adirondack express .
2175631995.jpg| 2| Two young girls with exaggerated expressions on their faces
2238237729.jpg| 3| A local artist expresses herself on a wall at the side of a street .
2242347403.jpg| 2| A young man with a happy expression is tossing bits of colored paper into the air .
2347772881.jpg| 2| Man giving a press conference talking to another man .
2366958894.jpg| 1| Here is a picture of 2 men and a woman at a press conference or meeting .
2414325960.jpg| 1| A man raising both arms while standing next to a tour bus , as two other men stand with less expression .
2416964653.jpg| 1| Two little girls with no facial expressions stand close to each other in a city .
2444527362.jpg| 0| A musical band 's vocalist and guitarist play center stage together amidst an impressive light show .
2446928343.jpg| 0| A woman in a black and white shirt is sitting in a chair with an animated expression on her face .
"25166900.jpg| 1| A black woman wearing a "" your daily cup "" t-shirt and making espresso ."
2526412711.jpg| 0| An attractive young woman dressed in blue jean shorts and a gray patterned shirt sits on a railing along side a sidewalk with a pensive expression on her face .
2546149002.jpg| 0| A white female , wearing a microphone from her ear to her mouth and using a facial expression for a performance , she is dressed is a red costume with a red turban .
2596293451.jpg| 4| A man posed up at blackwater cypress swamp .
2618538137.jpg| 0| A bare chested man with a fierce expression on his face squats on a skateboard beside a furry dog .
2622971954.jpg| 4| A man in a crowd is expressing his opinion .
2699075714.jpg| 0| A man makes a facial expression while holding a baby against his chest .
2701635619.jpg| 0| A kid with a blue hat and braces holding onto a skateboard and appearing to give the impression that he is yelling .
2702682262.jpg| 4| Depressed man who does not know what to do .
2711758070.jpg| 0| A child in a black shirt is being embraced by an older man in a white shirt , the man 's face pressed against the child 's cheek .
273248777.jpg| 0| The American footballer in yellow catches the ball whilst under pressure from the payer in white .
2810289270.jpg| 1| A young lady in a dress with a doctor pressing a stethoscope to her chest .
291613911.jpg| 0| Looks as if the man in a blue shirt with white strips on the arms is pressure washing the kitchen deep fryer .
"2940831473.jpg| 0| A man with the name tag "" Chris "" who is wearing a blue shirt with blue-white striped tie ", presses his hand at his forehead .
294839797.jpg| 2| A man with a funny facial expression is kicking a large red ball .
2969233171.jpg| 1| A douchebag tries to impress a lady at a bar but she has eyes for his best friend .
3004287781.jpg| 2| a group of people making excited expressions with their hands
3021953768.jpg| 1| A man with short dreads , and solemn expression , playing guitar .
3025740991.jpg| 0| A man wearing a U.S. Navy uniform and a woman in a uniform are watching an even with worried expressions on their faces .
3027206488.jpg| 0| An Asian woman in a pink dress standing in the middle of a calm street with a somewhat melancholic expression on her face .
3082199437.jpg| 0| A street performer is holding something that looks like a bagpipe and someone is holding up a CD of his music with his photo pressed on it .
3090923153.jpg| 1| A man plays the drums with a serious expression .
3139803996.jpg| 2| A woman with a vacant expression throws a football as a man in a gray shirt looks at his phone .
3176499620.jpg| 1| A breakdancer displays an impressive handstand in a heavily graffiti tagged room .
319847643.jpg| 0| One boy who has a funny expression on his face has his hands up by his head and is looking through a hole .
3252050544.jpg| 0| A weird-looking blue mascot with a big smile , sunglasses , and a Hawaiian flower shirt is among people at a sporting event who all have weird expressions on their faces .
3261493263.jpg| 1| The musher is pressing the dogs to the finish line .
3289429783.jpg| 2| A man in a colorful hat is posing with his palms pressed together .
3296124052.jpg| 1| A pan on the stove in flames , a cook with an intense expression on his face .
3311659972.jpg| 0| Male wearing brown shirt holding a microphone with an expression of singing .
3315726723.jpg| 1| Two men wearing wrestling gear with their heads pressed together .
3358558292.jpg| 0| Three boy teenagers and two female teenagers are making excited facial expressions .
3372251830.jpg| 4| A woman standing expressionless .
3399616238.jpg| 2| A man with a bowtie looks at the camera with no expression .
3433526767.jpg| 0| Asian men sit with neutral expressions as though waiting for something , one man is talking on his cellphone .
3501868312.jpg| 0| a kid that is wearing a mickey mouse shirt is jumping with his arms extended to the sides and a happy expression on his face
3532205154.jpg| 0| A man with a shocked expression on his face is holding a beaded necklace that is around a woman 's neck .
3572864628.jpg| 0| a military woman is demonstrating how to check someones blood pressure
3585598356.jpg| 1| two woman are showing different facial expressions and wearing gold and purple costumes .
3604384157.jpg| 0| Two men are wearing caps are looking at the ground with surprised expressions on their faces .
3613585080.jpg| 0| A woman with scarves in her head sits with 3 others staring at the camera with no expression .
3614269018.jpg| 1| Here we have a guy using a pressure washer on the sidewalk .
3618951584.jpg| 2| A little girl smiles while she presses buttons on an audio mixer .
3645080830.jpg| 0| This rooftop skateboarder flies high doing a trick to impress his friend .
3701226275.jpg| 0| A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression .
3721745504.jpg| 0| A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair .
3767982481.jpg| 0| a man in a black jacket is holding a newspaper and standing in front of an espresso sign
3773298212.jpg| 1| A man in shorts and a brown t-shirt is looking closely at an air compressor .
3792020604.jpg| 0| The older man in a tan and white striped shirt is expressing his opinions to the two men wearing dark shirts as others look on .
3855557050.jpg| 0| A girl in a blue skirt and black top has a unique expression on her face down a nature trail .
3901773161.jpg| 0| A woman dressed in blue hits a tennis ball with an intense expression on her face .
3914720167.jpg| 1| A young girl in a black dress is holding a red flag and covering a happy expression .
39397486.jpg| 2| A young boy presses his face into his plate of food .
3970114165.jpg| 0| Two people with their hands expressively out towards a sporting event 's field .
398662202.jpg| 0| Two children have expressions of happiness as they reach for something out of sight .
3992000353.jpg| 0| Two women are smiling in a store window , holding cleaning supplies , while a third woman presses her face against the glass .
4001914227.jpg| 3| A young boy trying to impress his dad by doing yard work .
4037128007.jpg| 1| A man pressure washing in front of a fence and a large building .
4042673790.jpg| 4| A depressed man sitting on a subway train .
4093896865.jpg| 1| A couple in black coats is looking at the camera with pleasant expressions on their faces .
4152974865.jpg| 0| In the cockpit , a pilot wearing a bright yellow vest presses buttons on the over-head control panel .
4169721618.jpg| 2| Older construction worker enjoying a smoke break while others press on .
4199555.jpg| 1| A man sits in front of a blue wheelbarrow full of produce , his thumb pressed against his mouth .
4241997277.jpg| 0| There is a man dressed in black and a woman wearing a colorful floral dress holding hands and expressing happiness at a party .
4284601289.jpg| 1| A team in red and black uniforms stand on each others ' shoulders while crowd presses into them .
4297527221.jpg| 1| A man and a young girl using a drill press on a piece of wood .
4297543039.jpg| 2| A man with his head close to a laptop pressing a button .
4300735716.jpg| 0| A female soccer player is lying on the field with a painful expression on her face .
4302249704.jpg| 0| A girl competing in gymnastics performs a gutsy routine as she impresses the audience .
4430003521.jpg| 0| A man in a green hat with a red and yellow star looks to the left with a serious expression .
"4452186556.jpg| 0| A strange "" cafe express "" sign on a brick wall with a man walking in the background ."
4488946680.jpg| 3| A cafe worker making a cup of espresso .
4514304589.jpg| 0| Two women are standing outside looking at something with funny expressions on their faces while the other people around them do n't seem to notice .
4524364495.jpg| 0| A female barista in a floral-print shirt carries a tray with espresso cups as a photographer captures the scene from the background .
4525821347.jpg| 1| An African American man surrounded by empty overturned white buckets and dark colored crates expresses himself through a message handwritten on cardboard .
4529394646.jpg| 0| A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars .
4533366411.jpg| 0| At an open-air market stacked with colorful pet supplies , two men in jeans squatted down , peering at the puppy pressed up outside the cage filled with its litter mates .
4559652229.jpg| 0| Young man in crouch like position riding a noticeable wave on his surfboard with both arms stretched out wide and has a facial expression of satisfaction .
4603099757.jpg| 2| A woman in a yellow shirt is making a disgusted facial expression .
4614283206.jpg| 3| Workers at an International Freestyle Motocross press conference .
4621700753.jpg| 1| A man stands on a stage with a guitar and a glass in his hand and a sour expression on his face .
4650040688.jpg| 1| A religious protester expresses his displeasure over political violence in Taiwan .
4662903109.jpg| 2| An Arab women getting interviewed by the press .
4684626134.jpg| 1| A man pushes his walker passed a ' Model Express ' .
4712369861.jpg| 3| A woman with a very serious expression swiftly walks down a sidewalk .
4720425886.jpg| 0| A woman wearing a black smock pours steamed milk into a cup while a guy wearing a black smock uses an espresso machine .
4759024173.jpg| 4| A young male gently presses the keys of his keyboard .
476112515.jpg| 0| Seven people of Asian descent are expressing happiness standing in front of a stone dragon statue in a park in winter time .
4772555436.jpg| 1| An elderly woman is sitting down on the stone steps leading to impressive stonework .
4781165032.jpg| 0| A crazy guys dressed like a devil posing a weird expression which scares lot of people .
4782298436.jpg| 0| A crowd of people walks down the street and one of them has red paint on his face and a scary expression .
4798837802.jpg| 2| An out-of-shape woman looks depressing while looking at a beautiful scene outdoors .
4801153502.jpg| 0| A man with a gray t-shirt and Yankees hat , and a girl with jean shorts and brown top are standing in front of a stone building with stairs looking depressed .
4801764348.jpg| 1| Four people sit in an airport terminal with bored expressions on their faces .
482642539.jpg| 1| a Young child holds on to a post with his face pressed against it .
4830857471.jpg| 2| Woman presses cloth to forehead of second woman drinking a glass of water while third woman observes .
4836132337.jpg| 0| Man in white sweater looks from his press box onto the pitch .
4838312099.jpg| 1| A woman and a man sit on a bench against a wall with somber expressions .
4838314321.jpg| 2| A woman sings expressively while a man plays guitar in the background .
4898253239.jpg| 3| A woman is pressing the crosswalk button .
4915367481.jpg| 2| Soccer players express concern for an injured player lying on the field .
4923792309.jpg| 1| A man sits looking depressed in a storefront wearing a black suit .
4952155171.jpg| 0| A small white kid holding a black umbrella in front of him , in order to block the pressurized water being shot out from a red firetruck in the parking lot .
4956409145.jpg| 0| A blond woman in sunglasses and a surprised expression talks on a cellphone while another woman walks past in the foreground .
4970780316.jpg| 1| Woman in tan dress gazes into the distance with curious expression .
5192523054.jpg| 1| A Cirque de Solei performer shows off his impressive strength and balance .
5233757883.jpg| 0| A dark-haired gentleman with a mustache and wearing a sweater is simultaneously pressing buttons on an old-fashioned computer monitor and the keyboard .
523488750.jpg| 1| A man depressingly glancing down as he sees a majority of his hair drop to the floor at the barbers .
5267607278.jpg| 0| A man is holding a bottle of Mountain Dew to his mouth in a comical expression as a toy spider sits on his keyboard .
5436553157.jpg| 0| A person is sledding down a hill of snow , with an expression of excitement on their face .
5442112383.jpg| 0| Female toddler in a pink dress , scarf and headband presses her hand against and looks through a plate glass window why holding a toy and sucking on a pacifier .
5447755663.jpg| 0| A bearded man standing across two ladders in an attic access door has a horrified expression on his face .
5468293105.jpg| 2| One boxer attempts to punch his defensive opponent with a fierce expression on his face .
5657272299.jpg| 4| A woman with a microphone making espresso
