image_name| comment_number| comment
1283466.jpg| 3| Something gets knocked down by a bulldozer .
1410193619.jpg| 2| A baby stands on the side of a couch and knocks over a lamp .
1733853950.jpg| 1| Two people in black jackets knocking on a door in the city .
2150590181.jpg| 0| A kid in a helmet knocked to the ground by a sheep with a rodeo clown wearing a black cowboy hat running behind them .
2306799249.jpg| 1| A man in a green shirt is bowling and trying to knock down two pins .
2334774767.jpg| 0| A man dressed in black is bowling in an attempt to knock down the last pin at a bowling alley .
245858959.jpg| 1| Around 12 people are gathered at a rodeo watching two men try to catch that has just knocked one of the men inside over .
2464118785.jpg| 3| A woman is attempting to knock over a glass by throwing a potato .
24815360.jpg| 1| In a bowling alley , a man holding a green bowling ball looks ahead at the pins that he must knock down .
2502354602.jpg| 0| A man in a black suit knocks his head with his fist as he puts his arm around a woman in a white strapless dress .
2691147709.jpg| 3| A man at a rodeo is being knocked of a horse who is rearing up .
2705921552.jpg| 1| A woman is watching a man bowl to knock down two pins .
2929968078.jpg| 0| Some men working around a business street marquis , there is a caution tape , one of the cones holding the tape is knocked over .
3019857541.jpg| 1| A dog knocking over potted plants in a yard covered in leaves .
3064436138.jpg| 2| The man in the blue shirt was knocked down by the officer .
3126522868.jpg| 0| A boy , wearing a gray shirt and black pants , is bowling with a black bowling ball with only two pins left to knock down .
3317073508.jpg| 1| The red team knocked the ball toward the goal and the black team tried to block it .
3638459638.jpg| 0| A woman has been knocked down by strong waves in the ocean
4634073036.jpg| 1| A woman lying down on a skateboard knocks down some rainbow colored bowling pins .
4713156011.jpg| 1| An athlete is in midair moments after having knocked the bar down in a high jump event .
4911436510.jpg| 0| The volleyball player reaches up with his fist to knock back the approaching ball .
4921374490.jpg| 2| An outdoor market vendor reaches up with a pole to knock rainwater off of the tarp covering her stall .
6761248991.jpg| 1| A man trying knock his golf ball that is stuck in a sand trap on a golf course .
6797626960.jpg| 0| A teenage boy who is wearing red and black is jumping up to knock a basketball out of the hand of a teenage boy wearing white and orange while a crowd watches .
6964379609.jpg| 2| A young boy playing tee ball just swung his blue bat and knocked the ball off the tee .
7329247466.jpg| 0| The boxer kicked his opponent on the side of the face knocking his mouth guard out during the fight .
733411277.jpg| 0| A girl wearing a lime green shirt , jeans and bowling shoes is trying to knock down the last three pins .
75553415.jpg| 0| A young woman celebrates a victory by knocking down all the pins at the bowling alley .
8083076280.jpg| 1| Two male soccer players on opposing team attempt to jump and knock each other over .
