image_name| comment_number| comment
1010031975.jpg| 0| Five men , uniformly dressed in white shirts , tie and black slacks converse at the back of an open van .
103625356.jpg| 4| A man is bent over smoothing cement in a sidewalk opening .
1067675215.jpg| 0| A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door .
1084040636.jpg| 0| A white dog is resting its head on a tiled floor with its eyes open .
109083036.jpg| 3| A crowd of boys play cricket in an open sand lot .
110820212.jpg| 0| A man in a gray uniform carefully inserts a metal rod into a glowing opening .
111737806.jpg| 0| A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening .
1119418776.jpg| 0| A brown , black and white dog is running through a large field with its mouth open .
112245524.jpg| 0| A woman in a red tank top is cutting a hamburger in half with a spatula while opening or closing a drawer with the other hand .
113737410.jpg| 3| New mall has opened bringing a lot of shoppers .
1138784872.jpg| 0| A small child in green clothing walks past a store opening and a woman in pink pants .
11391827.jpg| 4| A man opening a door and looking out .
1149097018.jpg| 4| An infant lays on a bed with it 's mouth open .
1158505981.jpg| 0| An older bearded gentleman in glasses is reading a book in front of an open laptop , possibly in a classroom .
1163282319.jpg| 0| A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .
1172514641.jpg| 4| A father and son are enjoying wide open fields .
117883760.jpg| 0| A Mac laptop , open , on top of a blue chair in a room with a group of people sitting in a semicircle around it .
119364730.jpg| 4| A gentleman trying to open a crab leg .
1211196579.jpg| 3| Two women are sitting on a rock next to an open field .
1213336750.jpg| 0| A man takes a picture of another man in an open area just off of a busy street .
121551810.jpg| 0| Two men , in the woods , cook something in a can over an open fire .
122868800.jpg| 1| Two men take measurements of a wall at an open construction site .
123416768.jpg| 2| People walk around and mingle in a large open space with a dog .
12379850.jpg| 0| Large skillet full of soup boiling over an open campfire and woman rummaging in a cardboard box in background .
123889082.jpg| 1| Tan dog on grass with mouth open , about to bite gray dog 's ear .
1258371874.jpg| 0| Two individuals on a beach jumping up with their arms and legs spread wide open .
1260501563.jpg| 0| Three dogs on the beach , one has it 's mouth open .
12648121.jpg| 0| A skateboarder in a red baseball cap , black shirt and tan shorts skates alone in a wide open space .
1286408831.jpg| 0| A boy with his mouth open and tongue sticking out clinging to a bar next to a platform .
1287704027.jpg| 0| A woman wearing a short-sleeved striped shirt and carrying a green shopping bag examines fish in an open air market while a vendor in a white apron over a gray t-shirt hands her an empty plastic bag .
1287982439.jpg| 0| A dog runs through the water as he looks up at the sky with his mouth open .
129474628.jpg| 0| Roppolo 's Pizzeria serves is open at night and serving customers .
1299923168.jpg| 0| This picture is taken outside a bus with people of Asian descent riding along with open windows .
1306755031.jpg| 0| Pedestrians walk through an open area between several traditional-style Japanese or Chinese buildings .
1311132744.jpg| 0| A black dog with a red collar walks through the grass with his mouth open and tongue hanging out .
1317156.jpg| 0| An ice cream truck with an open door is driving through a residential neighborhood .
132099100.jpg| 3| A young woman at an open air market buying bread .
1332790049.jpg| 1| Items are being sold in the open market by it 's vendors .
133767049.jpg| 3| A man opening a barbecue oven while holding tongs .
1338067602.jpg| 1| There is a man with a gray shirt on his speed boat who caught a big fish , and has started to cut it open .
1338219999.jpg| 0| A man in a green tank top wearing a rabbits foot around his neck sits on a small sofa with the window open revealing a man in a white shirt on the other side of the window .
1351764581.jpg| 0| A fireman sprays inside the open hood of small white car , on a jack .
1356627150.jpg| 3| A squatting man is cooking on an open fire in the rain .
135911244.jpg| 1| Two officers in uniform ride in an open air fleet vehicle together .
1370615506.jpg| 1| A wine shop with an open sign in the window and two people out front .
139165197.jpg| 1| In the middle of cracking open nuts on a large rock .
1394276597.jpg| 1| A group of female musicians is playing in front of a building with an open instrument case in front of them .
139539078.jpg| 0| One man in a uniform standing inside a school bus with the backdoor open , while another man sits on top of the boss wearing a similar uniform .
1405665934.jpg| 1| Sitting casually in a public place , a girl reads holding the book open with her hand on which is a butterfly ring .
1420185620.jpg| 1| A young girl moves some suitcases that are near an open window .
1424170200.jpg| 0| Fireman in the bottom of an open building , one is being hoisted down a rope .
1425069308.jpg| 1| A dog on two legs with its mouth opened toward a blue ball in the air .
1437408671.jpg| 3| A happy couple enjoying their open air wedding .
1442562321.jpg| 0| A young girl with light brown hair is opening a present with the help of an older boy with darker brown hair .
