image_name| comment_number| comment
1005216151.jpg| 0| A man in a white t-shirt looks toward the camera surrounded by a crowd near a metro station .
100716317.jpg| 0| A person with long gray hair has a beret with beige and white wearing a blue raincoat is painting a marketplace scenery surrounded by other artists and paintings .
1009434119.jpg| 0| A black and white dog is running in a grassy garden surrounded by a white fence .
1022454332.jpg| 1| A young boy waves his hand at the duck in the water surrounded by a green park .
106356264.jpg| 2| A newsstand clerk is surrounded by her colorful merchandise .
1073444492.jpg| 1| Man talking on a phone , surrounded by books in an office .
1082250005.jpg| 0| A woman wearing a pink shirt and red apron stands in her restaurant holding food and surrounded by bagged breads , a microwave and the chalkboard menu up on the wall .
1091942526.jpg| 2| A woman in a green tank top is surrounded by three children , laughing .
110590591.jpg| 4| A group of people surrounding the American flag .
110613709.jpg| 0| A gray and black-haired male is holding his glasses in one hand while looking at something in the other hand ; surrounded by numerous amounts of machines .
11079715.jpg| 0| A musician plays his electric guitar surrounded by sound equipment .
111285749.jpg| 1| A person is hanging up pictures of women with a few onlookers watching surrounded by bikes .
11205420.jpg| 1| A man wearing all white is walking on a rope attached to a bike while surrounded by people .
112243673.jpg| 0| People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .
1128874064.jpg| 0| A young girl sitting on a small chair surrounded by what looks like handmade fabrics and bags .
114164952.jpg| 2| Two children move along a gravel path surrounded by trees .
1149286224.jpg| 1| A shirtless man leaning off scaffolding surrounded by hanging yellow fabric .
1160128934.jpg| 2| Three small children On a blanket on the ground surrounded by people in wheelchairs .
1160441615.jpg| 0| Three girls are walking across a bridge covered with wood and surrounded by trees .
11610969.jpg| 2| People are shopping outside surrounded by a metal fence .
1196886054.jpg| 0| A group of people , a wedding party including a bride and groom , are walking down a path lined by benches and surrounded by grass and trees .
120538235.jpg| 0| A man in a striped red polo shirt , tan khakis , and a Nike visor is surrounded by a crowd of onlookers as he finishes a golf swing .
1211015912.jpg| 1| A girl in a brown dress surrounded by children closes her eyes .
121556607.jpg| 2| Three men walking down a road surrounded by a forest .
121800200.jpg| 0| Many people are climbing the mountain surrounded by pretty green trees .
1224744193.jpg| 0| A man and a woman are fishing on a small boat , in a lake surrounded by a bunch of trees .
1229756013.jpg| 0| A dog leaps into the air in a grassy field surrounded by trees .
1238849490.jpg| 3| A woman , playing music , smiles as a crowd surrounds her .
1250181412.jpg| 1| Men , surrounded by nature , are riding mountain bikes .
125272627.jpg| 0| Several women are gather around a table in a corner surrounded by bookshelves .
1269021329.jpg| 0| A woman works on a piece of computer equipment , while surrounded by a variety of mechanical and computer equipment , in what appears to be some type of laboratory workroom .
1321949151.jpg| 2| A little boy and a little girl are lying on a black bench surrounded by adults .
