image_name| comment_number| comment
"101001624.jpg| 0| The "" white out "" conditions of snow on the ground seem to almost obliverate the details of a man dressed for the cold weather in a heavy jacket and red hat riding a bicycle in a suburban neighborhood ."
1010673430.jpg| 1| Two young children eating a snack and playing in the grass .
1013536888.jpg| 0| Women are seated at a picnic table eating , while a man in a white t-shirt and a yellow and orange balloon design on his head stands in the background .
1014609273.jpg| 1| A kid in a red sweatshirt is reaching to hand something to a man in a white shirt
102030371.jpg| 3| A man in a green sweater and black vest sitting in a booth .
1021332107.jpg| 3| A man showing off his new wooden creation .
1027211271.jpg| 0| A young woman with short blond-hair wearing jeans and a striped long-sleeved sweater jumping in midair on a skateboard with trees in the background .
102998070.jpg| 0| A young man in a blue sweater cleaning fish while three other men watch , one a man a cigarette , or match in his month .
1033767085.jpg| 0| a young child with a Band-Aid on his head sits eating at a small white table with a little girl eating off a yellow plate .
1034276567.jpg| 1| A boy bites hard into a treat while he sits outside .
103631543.jpg| 0| A Caucasian young woman in a white hooded sweatshirt sits at a table set for two in a lowly lit restaurant .
1045521051.jpg| 1| A person sits on the floor and eats in front of a television .
10459869.jpg| 0| Several asian people are eating together around a table .
104835889.jpg| 0| A samurai warrior in full black dress takes his sword from the sheath on an outdoor training mat .
1049955899.jpg| 2| Hikers treks upward through the creek bed , stopping to catch their breath and enjoy the cool , green scenery .
1051953669.jpg| 4| This little girl is enjoying the spring weather after the long winter break .
105493603.jpg| 1| A couple wearing white sweaters sit at a restaurant table .
1055753357.jpg| 2| Two construction workers take a seat on a steel beam .
1056359656.jpg| 0| A young girl sits on a seat and looks at a train pamphlet .
105806535.jpg| 1| A man lounges in a wooden basin of water while eating a fruit .
106027774.jpg| 1| A young man asleep during a car ride wearing his seat belt .
10637120.jpg| 0| A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment .
106372282.jpg| 1| At the bakery , the fat old baker sleeps while his apprentice rubs the flour out of his eyes , seated beside him .
106959209.jpg| 1| An old weathered , bearded man wearing all black , riding a beautiful white donkey on white rocks .
107532584.jpg| 1| Woman in a pink hat walking with a man in a gray sweater .
10815824.jpg| 0| A blond horse and a blond girl in a black sweatshirt are staring at a fire in a barrel .
1082110795.jpg| 3| Two men looking at a beat up old car .
1088767354.jpg| 1| Two young people are approached by a flamboyant young woman dressed in a red bikini and a red feathered headress .
110201971.jpg| 3| Three men seated on an elephant in a small village .
1105137588.jpg| 0| A man is eating alone at a table near another table where a man and woman are seated .
1106644976.jpg| 0| A young group of friends adorned with face paint and feathered headbands sit on a bench .
110671345.jpg| 1| A young woman in jeans and a gray sweater walks on the sidewalk in a shopping district .
110671448.jpg| 1| A woman in a gray sweater and black baseball cap is standing in line at a shop .
1113186657.jpg| 1| A girl in a green Speedo top and blue goggles holds her breath underwater .
111671162.jpg| 0| People are eating in a cafeteria with a wood beam and glass ceiling .
111766423.jpg| 2| A black and white bird eating seeds out of someone 's hand
112550433.jpg| 0| A woman in an orange top and black sweatpants jumps up with her arms out in front of the ocean on the beach .
112719695.jpg| 2| A trendy woman walks with her coffee past theaters at a large shopping complex .
113032513.jpg| 4| Young boy is dressed for cold weather .
1130401779.jpg| 0| Two brown dogs are creating large splashes as they run in a river .
1136497229.jpg| 1| A woman with glasses puts her arm around a very young child who is eating something .
1145145003.jpg| 0| A person trying desperately not to be photographed by putting their sweater over their head as they compute .
1145722716.jpg| 4| Two men listening intently to a local underneath a landmark .
1146490295.jpg| 3| A man shakes his arm at a group of people seated on a bench .
114939325.jpg| 0| A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds .
114941694.jpg| 0| One man , airborne , wearing an orange sweatshirt and blue jeans , does a skateboarding trick .
1154930578.jpg| 2| Two young girls are sitting at a table drinking and eating .
1159381599.jpg| 0| Person in a brown sweatshirt does a flip in midair over a trampoline with a river and electrical lines in the background .
